"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,-0.0188202311382378,-0.0131286713622428,0.0195619343077094,-0.0114243742752224,0.0137660650996009,-0.00698384584937997,-0.0158699700686728,-0.0014032321738604,-0.00281218061994328,-0.00696496837979248
1,0.00422973574915186,-0.00551964742185309,0.0199544218493665,0.0234287731108301,0.0284028740103833,0.0194135792266426,0.0374863230164397,0.0367994316041043,0.0665725284123019,0.0245892436099346
0,-0.00513797464278185,-0.0219983776640076,-0.0163128912160491,-0.0121430416100966,-0.0172891394780367,-0.0120759395079377,-6.49411347907896e-05,-0.00409364852919232,0.0167610904146496,0.0179844054740895
1,0.0179890651455512,0.013762456393071,0.0297410408209857,0.0344742138285302,0.0597819153251272,0.0322670603534704,0.0183460137501618,0.0033063544715822,0.0101801199141494,0.0295723474806844
0,-0.0563836008973199,-0.00553068951735058,-0.0139297033277149,-0.0338899950890925,-0.0469530499732775,-0.0198113607763737,0.0211682733621035,0.00195154031732879,-0.0129503910424915,-0.0171049144802272
1,0.0089159495744124,0.0171289424659456,0.00931503219738403,0.0183594771751334,-0.013478099171361,-0.0296001525398266,-0.0169445866758271,0.0103044023568081,0.0239773169295866,0.0262653328538591
1,0.00129103689961232,-0.00592146907808367,0.0104780675114313,0.0157178332822738,0.033068398391461,0.0120237379148413,-0.0194200672718021,0.0225809206858685,0.00470850690088294,0.00415963175910656
0,0.00138624531633231,-0.0329881243659506,-0.0264713641116703,-0.00622298929745993,-0.0177803001993646,0.0132960305230246,0.00756382153860986,0.022473722780772,0.0407167852316159,0.0232911992438178
0,-0.0304308170703949,-7.5415230910556e-05,-0.0287931957259574,0.0046552789230921,0.0213134977508467,0.00768905298412031,0.00104990096674192,-0.0170880020473278,0.00397854756266385,-0.0161028078255213
1,0.00611102028117089,-0.00412984297278647,0.0126362374042008,-0.00788345630345727,0.0130102969678504,-0.001726351133212,0.00427046434681828,0.00995016443532622,0.00905087952428707,-0.0149288693653616
0,-0.00874662675656228,-0.0339401055507771,-0.0116230286857792,-0.0125523702118178,0.00223886070137352,-0.00226535706312173,-0.00599816259231522,-0.0176868135213655,0.0271782204279002,-0.00137719564284462
1,-0.00356326673828246,0.00734821693542085,0.0063703276536383,0.00744008099423735,0.0160820100026159,0.0116257778647912,-0.00351824649060785,0.0079362055432291,0.00506103983110577,-0.00637141995435295
0,-0.0253537076791984,-0.0318274121435748,0.00082318979844503,-0.0255055141418279,-0.0229656668990598,-0.0147907002884874,-0.00275680946863063,-0.0269856830229211,-0.0292821126861132,-0.0211252255357451
1,-0.00959468058577258,0.0390364860932865,0.0256343250099537,0.0150962446924712,0.0181634564233974,0.00370814650005286,-0.0208701454180446,0.00594111421968504,-0.0128098719414211,-0.0304414281485979
