"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,0.0135849080930198,0.0219609006534317,0.00956909582942104,-0.0025501504800851,-0.00591077538048587,0.0105414773777018,-0.00258557939528952,0.00200575729337979,-0.00811614686798543,-0.0128251484506961
0,0.00368649614155231,0.0175673317531451,0.00154197219428651,0.0405220011437649,-0.00367592773502428,-0.0405467149266876,-0.0147001508588984,-0.013178626271538,0.0132635600454226,-0.0141956854859721
0,-0.00936737915290902,0.00907740922253982,-0.0172763554327567,0.00608498941542998,-0.0194169086396612,-0.0214714596782962,-0.0375671223001999,-0.0194569861188601,-0.0131755140475145,-0.0116929458270897
0,0.0219355290800688,-0.00558408145947217,-0.00717348423203928,0.0226238303545212,0.00112698814911692,-0.0203206042569709,-0.0141939568959851,-0.0276482482036974,-0.0276974024049289,0.00838432901454703
1,-0.00324699513400578,0.0138808313204987,0.028274931151113,0.0380839933099984,0.00899917292727312,0.00178532920567018,0.00453900865597553,0.00715012811567381,0.0172602546074003,0.00729252669529456
1,0.0167184900716232,-0.0129879351306498,-0.00352528037137282,0.0151425178841399,0.0147983217623185,0.00702088360511939,0.0123665302585807,0.00695861542178317,0.0186533435195883,0.0268352622270363
0,-0.0289143154370108,-0.0174824390986721,-0.00550967014586785,0.0129592285956347,0.0171324688006565,0.00624895008870998,0.0155773586770918,-0.0200657113385963,-0.00903625527335983,-0.00475400134875397
0,1.02967239298878e-06,-0.0251809877431284,-0.0627963791850753,-0.00951057034141461,-0.0033744701099047,-0.0247537405661334,-0.013090213208954,-0.0105603708209065,0.0173830942503405,0.00384706963088347
1,0.0304300664126802,0.0336609308413187,0.0548683789157177,0.0227912724706636,0.0220887789605667,0.00264988890152415,-0.0151573221013389,0.0186818625226886,-0.00830241883825974,-0.0248073674808295
0,-0.00551433206864168,-0.0226748356073158,-0.0130025357521136,0.00729248546607716,0.0187859520127389,0.0249908635738824,-0.0016233083841839,0.00356162818042957,0.0143372540846539,0.0159807760711963
1,-0.0108718935647881,0.00287092313390366,0.0299499105564779,0.0204733750382333,0.00130683882095162,0.0155745079013378,-0.00985075890783123,0.0212288121846953,0.0365514908461674,0.00554123107030552
0,-0.0387336920516725,-0.0297926849429609,-0.017569587927801,0.00965908846564632,0.000944334369498708,0.00200563344464845,-0.0203042957349198,0.00966343824683016,0.00433544712497514,-0.022534728197506
0,-0.0136600491231855,-0.0271883757719704,-0.0333915619711508,-0.0196566055728297,-0.0232935072757582,-0.0215058578429153,-0.0138928905742535,-0.0228220187818469,-0.0186148038875406,-0.0140393096615082
0,0.00245470958801952,-0.00684055485989841,0.00339236771925272,-0.000856107050349318,-0.011963595816534,-0.0122767993499278,-0.00639367920364461,-0.00465974434257563,0.00569037342630135,-0.00173428583400979
1,0.00876254051011381,0.017277018272167,0.00619119417678957,-0.000540073607410293,-0.029252643461777,0.0119100770365826,0.000582790073131417,0.0212833326849301,0.0106357120623635,0.00734917669079949
0,-0.0328287966977802,-0.0072529997497981,0.00687180626652319,0.0220258558545489,-0.0128505604286982,-0.0146339302067497,-0.0157457310950444,0.00224954366528517,0.0017080418482761,-0.0227369160848345
0,-0.0140901604380757,-0.0265707217309581,-0.0137101484891981,-0.0147126637372802,-0.0271563441544465,-0.0183687764426209,-0.0210004294187775,-0.0141654363334917,-0.0235599300373654,-0.00810568184420661
1,-0.01811639691229,-0.0164867932484805,0.00221557751072396,0.0183335424533374,0.0153349438948742,0.00391675037647948,0.0205713927046151,0.0143480477937425,-0.0152682459551049,-0.00749256494697073
