"names","vals"
"Intercept",-15.2380634335282
"y",0.996751745929942
"V1",0.392070428002626
"V2",0.614505719859153
"V3",0.138425874523818
"V4",0.793355723377317
"V5",0.381940345978364
"V6",0.285577606875449
"V7",0.174358117394149
"V8",0.593018727377057
"V9",0.0647076345048845
"V10",2.68979521561414
"V11",3.35567370336503
"V12",3.82377091329545
"V13",1.15013631153852
"V14",1.77390517946333
"V15",1.0514390328899
"V16",3.82730463519692
"V17",3.44708037655801
"V18",4.01602606661618
"V19",3.0696158837527
