"names","vals"
"Intercept",-79.0021533304013
"y",0.0297847804613411
"V1",0.715355699881911
"V2",0.55939738987945
"V3",0.843884063186124
"V4",0.676056338241324
"V5",0.889804838690907
"V6",0.163291364442557
"V7",0.831946856575087
"V8",0.595776648493484
"V9",0.327592195477337
"V10",0.943808351177722
"V11",0.366138855461031
"V12",0.974727418506518
"V13",0.390785717172548
"V14",0.513001741608605
"V15",0.637170459609479
"V16",0.825183958979324
"V17",0.337022058200091
"V18",0.462156849913299
"V19",0.62379271350801
"V20",0.122517888899893
"V21",0.0299301571212709
"V22",0.517487633274868
"V23",0.0979288720991462
"V24",0.708320562494919
"V25",0.512876454507932
"V26",0.589901581173763
"V27",0.620938580716029
"V28",0.465470996219665
"V29",0.291083970339969
"V30",0.492055036826059
"V31",0.672106674406677
"V32",0.120848726015538
"V33",0.461253396933898
"V34",0.836317588109523
"V35",0.225983222713694
"V36",0.373921434860677
"V37",0.963415342150256
"V38",0.0101769142784178
"V39",0.565857728011906
"V40",0.304228070192039
"V41",0.49016966833733
"V42",0.318989873863757
"V43",0.109782038023695
"V44",0.396917029283941
"V45",0.919451441150159
"V46",0.795851945411414
"V47",0.795193508965895
"V48",0.778166468022391
"V49",0.49959354614839
"V50",3.03248422965407
"V51",2.37034467794001
"V52",1.15576547197998
"V53",4.06020885985345
"V54",2.16164830885828
"V55",4.69398612435907
"V56",4.54982274584472
"V57",3.08652849774808
"V58",2.53822640329599
"V59",1.03294339589775
"V60",3.77613339293748
"V61",1.53971877973527
"V62",2.30136132333428
"V63",1.75582504831254
"V64",1.39041057880968
"V65",4.0636707348749
"V66",3.77617661748081
"V67",1.48358542378992
"V68",4.90942391753197
"V69",3.69777693040669
"V70",2.96243166271597
"V71",2.16337553784251
"V72",3.56130434945226
"V73",2.12992399837822
"V74",1.8961533093825
"V75",4.78546151425689
"V76",4.74862977396697
"V77",2.3495338652283
"V78",4.58016810566187
"V79",4.33141214028001
"V80",3.51550687756389
"V81",1.17142770253122
"V82",1.17182923853397
"V83",2.51891599502414
"V84",4.75274825375527
"V85",2.97456698864698
"V86",4.8970697876066
"V87",3.25616727303714
"V88",2.76478221733123
"V89",4.96923861280084
"V90",2.54305341932923
"V91",1.51624313928187
"V92",2.661387052387
"V93",2.11119988840073
"V94",2.30087546631694
"V95",3.79749115929008
"V96",2.77223317045718
"V97",3.60261949431151
"V98",1.04045441839844
"V99",4.16869166772813
