"names","vals"
"Intercept",-102.450502849696
"y",0.528357087634504
"V1",0.331591751426458
"V2",0.126376256579533
"V3",0.730777139309794
"V4",0.239369031041861
"V5",0.221735144034028
"V6",0.708801826229319
"V7",0.417698283912614
"V8",0.0855818949639797
"V9",0.563195172930136
"V10",0.0816729331854731
"V11",0.343122973572463
"V12",0.0101652622688562
"V13",0.558716653846204
"V14",0.350946258520707
"V15",0.0554006786551327
"V16",0.709855085471645
"V17",0.807932514464483
"V18",0.501358852256089
"V19",0.0694416887126863
"V20",0.702425630297512
"V21",0.0928564216010273
"V22",0.876212098402902
"V23",0.476625200361013
"V24",0.0231946068815887
"V25",0.264808326261118
"V26",0.937019282951951
"V27",0.7035044899676
"V28",0.773805932840332
"V29",0.904730315785855
"V30",0.790064775152132
"V31",0.158022120362148
"V32",0.936130206566304
"V33",0.694998831488192
"V34",0.437949729617685
"V35",0.866870201891288
"V36",0.202602912439033
"V37",0.194487659493461
"V38",0.652488922933117
"V39",0.40734382183291
"V40",0.791202159132808
"V41",0.439309692010283
"V42",0.720984485233203
"V43",0.893985376460478
"V44",0.340255038347095
"V45",0.998786764917895
"V46",0.150734802242368
"V47",0.670575244817883
"V48",0.505640466231853
"V49",0.99149500625208
"V50",2.63365152105689
"V51",1.5771895647049
"V52",1.96124743763357
"V53",3.3653553808108
"V54",1.09767333138734
"V55",4.25117786135525
"V56",2.26985159981996
"V57",2.75042638741434
"V58",1.19592613633722
"V59",4.69036434404552
"V60",4.91274311300367
"V61",1.51093556452543
"V62",3.72846163716167
"V63",4.74102892354131
"V64",4.89133939705789
"V65",3.17151526827365
"V66",3.1628976110369
"V67",4.58168975729495
"V68",1.92180019710213
"V69",3.50680926814675
"V70",4.06912460923195
"V71",1.42183734942228
"V72",4.23591274023056
"V73",4.45856033079326
"V74",4.1016880562529
"V75",4.80133493244648
"V76",1.57415917795151
"V77",3.14182419888675
"V78",3.08199773356318
"V79",4.39173912256956
"V80",1.89498106949031
"V81",4.00277032051235
"V82",2.47565292008221
"V83",3.22274396196008
"V84",4.02529038209468
"V85",4.87986949644983
"V86",1.96328605152667
"V87",3.46227730065584
"V88",4.56430236529559
"V89",2.57846825942397
"V90",1.33229989185929
"V91",2.72534063737839
"V92",4.70981647633016
"V93",1.49804423842579
"V94",1.71903862152249
"V95",3.31013792008162
"V96",3.09913155343384
"V97",3.68809230905026
"V98",2.42534280475229
"V99",4.57820748910308
