"names","vals"
"Intercept",-95.0695880622044
"y",0.402889428194612
"V1",0.666317452909425
"V2",0.156239872565493
"V3",0.263602176681161
"V4",0.0104634035378695
"V5",0.19187392340973
"V6",0.945490105310455
"V7",0.268448699265718
"V8",0.420653258217499
"V9",0.38835632102564
"V10",0.0729342519771308
"V11",0.357330588623881
"V12",0.223916394170374
"V13",0.307993544032797
"V14",0.502774490509182
"V15",0.233504395000637
"V16",0.506022113608196
"V17",0.135342115070671
"V18",0.950027658371255
"V19",0.404772731708363
"V20",0.548602072056383
"V21",0.912078068824485
"V22",0.969905731966719
"V23",0.564371585380286
"V24",0.836348805576563
"V25",0.277608217205852
"V26",0.652670371113345
"V27",0.574951962800696
"V28",0.0844054885674268
"V29",0.578813055995852
"V30",0.380105635616928
"V31",0.143808020744473
"V32",0.773453975329176
"V33",0.417713620932773
"V34",0.000127783278003335
"V35",0.830263655632734
"V36",0.625999422511086
"V37",0.281389507930726
"V38",0.925152504583821
"V39",0.427233054069802
"V40",0.453282419824973
"V41",0.133310443954542
"V42",0.501872341614217
"V43",0.715788880595937
"V44",0.839498188812286
"V45",0.150200138334185
"V46",0.169610280310735
"V47",0.87470424012281
"V48",0.800961551256478
"V49",0.990510925883427
"V50",1.51151123829186
"V51",3.7512110248208
"V52",4.97649993933737
"V53",2.01855369843543
"V54",3.08128859102726
"V55",4.66850123833865
"V56",1.65940766315907
"V57",1.58463417831808
"V58",4.98539602942765
"V59",3.81567708216608
"V60",2.74251095950603
"V61",2.27976153232157
"V62",3.28353822790086
"V63",2.74782795086503
"V64",2.90652825590223
"V65",4.33255418483168
"V66",2.88126790244132
"V67",3.46782701835036
"V68",4.30175857059658
"V69",2.57315419893712
"V70",4.09928630758077
"V71",4.81327950116247
"V72",4.09177952259779
"V73",1.05606071650982
"V74",1.27872706018388
"V75",4.35754015203565
"V76",4.92123330011964
"V77",4.37871420383453
"V78",4.30084216315299
"V79",2.16911476105452
"V80",1.88899633474648
"V81",1.68976663704962
"V82",1.81626879516989
"V83",1.58390242792666
"V84",3.29857066925615
"V85",2.38531823456287
"V86",2.64975514635444
"V87",4.62230629567057
"V88",1.87513915263116
"V89",2.47442310024053
"V90",1.82790979091078
"V91",4.78065653517842
"V92",4.59969354048371
"V93",3.16317962296307
"V94",3.5512007670477
"V95",2.70177274383605
"V96",4.0368016185239
"V97",1.83573626354337
"V98",2.9674505200237
"V99",2.49293916113675
