"names","vals"
"Intercept",-16.7200924196793
"y",0.244618496391922
"V1",0.199201514478773
"V2",0.366582390153781
"V3",0.24193473206833
"V4",0.538750573294237
"V5",0.831171188037843
"V6",0.630260626086965
"V7",0.894330862909555
"V8",0.45980759896338
"V9",0.404929144773632
"V10",1.59067511372268
"V11",2.87203084677458
"V12",2.88152682594955
"V13",1.36558692436665
"V14",2.45840234402567
"V15",1.99422338418663
"V16",4.52955465670675
"V17",3.13496808614582
"V18",4.73907218500972
"V19",1.86986670270562
