"names","vals"
"Intercept",-14.9002600040114
"y",0.00560174114070833
"V1",0.413156141759828
"V2",0.924223942682147
"V3",0.101943787652999
"V4",0.942066411720589
"V5",0.340026524616405
"V6",0.0902070335578173
"V7",0.49495018273592
"V8",0.81828290456906
"V9",0.230427063070238
"V10",2.15525268390775
"V11",1.14285768382251
"V12",2.57877514511347
"V13",3.76946056354791
"V14",2.43085528165102
"V15",2.72363699134439
"V16",3.58519029151648
"V17",1.72991272062063
"V18",3.35757067799568
"V19",3.99974552448839
