"names","vals"
"Intercept",-15.9736619524094
"y",0.231973907910287
"V1",0.0856092483736575
"V2",0.05147011927329
"V3",0.27340079867281
"V4",0.0336142091546208
"V5",0.370222565485165
"V6",0.684021953260526
"V7",0.663391799898818
"V8",0.403422891860828
"V9",0.638091732515022
"V10",3.18643293809146
"V11",2.51824984140694
"V12",3.12853952031583
"V13",1.66569441463798
"V14",2.10120295546949
"V15",4.838672994636
"V16",1.80030302144587
"V17",3.6899842787534
"V18",2.92505466938019
"V19",4.98175896052271
