"names","vals"
"Intercept",-14.4078549908637
"y",0.932122749974951
"V1",0.253425157861784
"V2",0.748318555764854
"V3",0.0238989139907062
"V4",0.598916571121663
"V5",0.69240655284375
"V6",0.37523091211915
"V7",0.820247174240649
"V8",0.464303242042661
"V9",0.220657786587253
"V10",1.71308713871986
"V11",4.78215118218213
"V12",2.67842174787074
"V13",2.20682481490076
"V14",1.98772172257304
"V15",2.92268610186875
"V16",1.44372554495931
"V17",4.69970453996211
"V18",1.05533139966428
"V19",1.02502663992345
