"names","vals"
"Intercept",-94.0490084657844
"y",0.170234793797135
"V1",0.0431802168022841
"V2",0.0119972610846162
"V3",0.42177790007554
"V4",0.171087864087895
"V5",0.252688542706892
"V6",0.515607160981745
"V7",0.222311188234016
"V8",0.541984390001744
"V9",0.970727488864213
"V10",0.375537739368156
"V11",0.49317713896744
"V12",0.0613282874692231
"V13",0.865660822018981
"V14",0.41988162510097
"V15",0.0347729467321187
"V16",0.974958651931956
"V17",0.402907158248127
"V18",0.360216090222821
"V19",0.244060934288427
"V20",0.534868392627686
"V21",0.621360464487225
"V22",0.286876429105178
"V23",0.65637498605065
"V24",0.283595214830711
"V25",0.706089883344248
"V26",0.759541793493554
"V27",0.931344090728089
"V28",0.759694738779217
"V29",0.209457608871162
"V30",0.917295939521864
"V31",0.578060389496386
"V32",0.235413470072672
"V33",0.895744358655065
"V34",0.610125697683543
"V35",0.110221632989123
"V36",0.786385521292686
"V37",0.78553329478018
"V38",0.494036675198004
"V39",0.264440804719925
"V40",0.760876537999138
"V41",0.321093395585194
"V42",0.32948197494261
"V43",0.152407121146098
"V44",0.795177177991718
"V45",0.389249625382945
"V46",0.108902975684032
"V47",0.604426550678909
"V48",0.863170722266659
"V49",0.486402841517702
"V50",1.09933654218912
"V51",2.78569943457842
"V52",1.75534653663635
"V53",3.80095757078379
"V54",1.37608975823969
"V55",4.6339742904529
"V56",1.38353019207716
"V57",2.8630137052387
"V58",4.53261488024145
"V59",4.79755007661879
"V60",4.50872485339642
"V61",4.51843256969005
"V62",2.45686083380133
"V63",1.32310492172837
"V64",3.13484008330852
"V65",2.82147274445742
"V66",3.6756064100191
"V67",1.01667325478047
"V68",4.84437432512641
"V69",1.98169610090554
"V70",4.82561210077256
"V71",3.16688215453178
"V72",1.64468743558973
"V73",3.48218099121004
"V74",2.00956405606121
"V75",4.94348551519215
"V76",1.81397441215813
"V77",4.50277256034315
"V78",2.30901647731662
"V79",4.45797873288393
"V80",3.03799678292125
"V81",3.81449294555932
"V82",3.00759152602404
"V83",3.9879349861294
"V84",1.63521923590451
"V85",3.51104226429015
"V86",1.55765866208822
"V87",4.70350862666965
"V88",2.60386103857309
"V89",4.61186202708632
"V90",1.79577166028321
"V91",1.29022066481411
"V92",3.48002598434687
"V93",1.58393389545381
"V94",4.28564921300858
"V95",1.35611290484667
"V96",4.03429494146258
"V97",3.44840898551047
"V98",2.61439281888306
"V99",2.24672985356301
