"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,0.0364562038737998,0.020385421891648,0.0334053872818367,0.0514851614676989,0.0126918638264347,0.0238353496914084,-0.0315071363895027,0.0233851618681177,0.0589340731319463,0.0273066996041407
1,0.00380734743739562,-0.0257292436345969,0.00306226009573637,0.0120185569866396,0.0468490257901315,0.0187812336464348,0.0950462227667912,0.0222965270874225,0.0178790263210342,0.00672799204806751
0,0.00183162948068577,0.00910515911574011,0.0122049373398772,0.022958311007128,-0.00917315552238934,0.0421446857681631,0.0366219069482864,0.00907927401898657,0.0381519611521894,-0.00811984863957167
0,0.00871922684181545,0.0680419502746694,0.019099935216298,-0.0614506683904014,-0.0556259435686013,-0.0474615301925304,-0.00273944534898042,-0.0475804551531707,0.00367527597464657,0.00175309719669898
0,-0.0612810713103709,-0.0206660248028731,-0.0226412956075047,0.0136381727046188,0.0505754337598765,-0.0211147300840215,-0.000803233015810695,-0.0614654954500773,-0.0520702674190466,-0.0304954805282337
1,0.0327363480575245,-0.00208915188853319,0.015861352912489,0.0377491857372517,0.0299854986746004,-0.00914515950751518,-0.0436083374715295,-0.00298748170420354,0.0685804229312384,0.0429539769463394
0,0.0317400274149403,0.0600817085482343,0.00121557167051938,0.0739333869097126,-0.026967869253891,0.0122747172691986,0.0313932938552548,-0.0283093270925146,-0.0644616882302054,-0.012183753216942
0,0.00330915515761363,-0.0357242664826331,-0.0541067120279956,0.00304696685388066,-0.0031179540521687,-0.0487579764460585,0.0123827952483268,-0.00855862140945938,0.067545118940044,0.000264966180977802
1,-0.00488260932546018,0.0334180274228494,-0.0355845371274808,0.0240468002038678,-0.0192154394558549,0.0123557752225842,0.0091592282845772,0.0421554255385921,0.0123602716055161,0.000474191141695682
1,-0.0395781591751218,-0.00827453152339194,-0.0123258812030933,-0.0600589559292155,0.0329250083940511,0.0258484128048582,-0.00446125564249249,-0.0072969373273694,-0.0195230591455126,-0.015494965928792
0,0.0610535287111254,0.0518435766796296,0.0302558480517431,0.0655225749703749,0.00968983690949994,0.00317986849787245,0.0208262841579153,0.0118442189828392,-0.0353289111677327,-0.0138826090709842
1,-0.0814877979308576,-0.0595472878189248,0.0146929048354088,0.0319187241577396,-0.0501257051809472,-0.0124597584271711,-0.00205875226756763,0.0176666890672752,-0.0607956490444443,0.0253510524892251
1,-0.00893928161416105,-0.0234606193136478,0.00499299077997004,-0.0131216771567816,0.0202411646844418,0.0051470292309092,0.0544070822582728,0.00446552127991541,0.0340981182223542,0.0390413526215208
1,0.0171359581006471,0.00547022560641966,0.039459364168953,-0.00909156372153749,0.00409741282608608,-0.00542436809472213,-0.00535317345256353,-0.0354721180147894,-0.0392537717630855,0.0178562586520635
1,0.0500282253511311,0.0520650836059382,0.0343200302672272,0.0305210957356043,0.0186641647818086,0.0254374405951046,-0.015907461073068,-0.0599692285054774,0.00499730528607726,0.0169575740115661
0,-0.00409268369523921,-0.0115763502797878,0.0490212279630328,0.026390010370551,0.00135311045984145,0.0617083535846409,-0.0613671177963216,0.0520385616582353,0.0528745083358991,-0.00745646381705781
1,-0.023168322604517,0.0188222638180356,0.0206724751811325,0.00429028200445635,-0.0181247841746383,0.0102454665135654,0.02389607308739,-0.0246164393017416,-0.0325518247210214,0.0233510135262906
