"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,-0.0119207098521152,-0.00760412703583482,-0.015860519146548,-0.0210276581298305,-0.017417429487141,-0.0168941202011842,-0.0155666663666098,-0.0172009320640728,-0.0123128836988488,-0.00581146206193304
0,-0.00558089152357835,-0.000541945517176126,-0.0102070548019284,-0.0140632091600437,-0.00887946575943405,-0.00668763254121224,-0.00553251087950986,-0.00635457894288159,-0.00495824869820899,0.00824789715436811
1,0.0110625436175297,0.011869353744841,0.00334976985181273,0.00619515954189796,0.00876264656527989,0.0092868304587424,0.0129697725352877,0.0127990524426262,0.0112964886299666,0.0118826987878198
0,-0.00838158795176455,-0.013411464024531,-0.0161280295840373,-0.0184564328631995,-0.0190293621921028,-0.0146474445286567,-0.00616564027163408,-0.00441957090591772,-0.0103588627292706,-0.0139050750243847
0,-0.00498506999004217,0.000849786744483488,0.00698961058031078,0.0161114790244895,0.0115905816706832,0.00771950099461319,0.00620499868769774,0.00507925612711549,-0.0076279123147502,-0.015610112108533
1,0.00049857238145037,0.00304491816652332,0.00619826211257401,0.0121198596009247,0.0129817477172757,0.0156474165655072,0.0188274037814854,0.0152603745957575,0.0205317339862443,0.0175197089855946
0,0.00532542416092066,0.0127487445649214,0.0100375712443778,0.00321705802804783,0.00429827787507648,-0.00422879209482444,0.00463759100070433,0.0114524919489598,0.0115588873440545,0.0129083272721264
1,0.00619229509853529,0.00187629475205036,-0.000288201886517613,-9.36000960741818e-05,0.00108225471987963,-0.00121009061610607,8.19184429026626e-05,0.0043882769831263,-0.000426215145764368,0.00299526406928901
0,0.0159115896115716,0.00930497686068989,0.0140072435225439,0.0119999120367682,0.0133585803555765,0.00611601527274426,0.00482674583028307,0.0108249110251495,0.00406095586271793,-0.00704386917107191
0,-0.00914998788447537,-0.0107234107023243,-0.00251270857727304,-0.0074188939194013,-0.0176005613680563,-0.0147126384071391,-0.0183560527289149,-0.0115541663801955,-0.009299977685428,-0.011593201382908
0,-0.00846960501215474,-0.00214113845304176,0.00633706688207318,-0.00119219630901821,-0.00114620015136917,0.000176392599118248,-0.00560843611632377,-0.00905937961937969,-0.00635277157525694,-0.00206666387673398
1,-0.0083956689326361,-0.0152159625905132,-0.0202791781286539,-0.0206480526629635,-0.0159731669461005,-0.0235295202103836,-0.026385982278539,-0.0198787283061814,-0.0210473947954713,-0.0165022818205361
