"names","vals"
"Intercept",2.95551835253122
"V1",2.60622036829591
"V2",3.7708701537922
"V3",1.31498922593892
"V4",1.58344368543476
"V5",3.2140887118876
"V6",1.18982734717429
"V7",1.24641250632703
"V8",3.30086889024824
"V9",4.20625003613532
"V10",2.33076563756913
"V11",3.90455231256783
"V12",1.09148940909654
"V13",3.98899767175317
"V14",3.34057342261076
"V15",1.74474850483239
"V16",1.06469951290637
"V17",4.05924306530505
"V18",4.69108670111746
"V19",3.43573514465243
"V20",2.89789054170251
"V21",4.17446135450155
"V22",2.66059842798859
"V23",1.86056020949036
"V24",2.35991120897233
"V25",3.33773177303374
"V26",2.89616221468896
"V27",3.27506065461785
"V28",1.91836157627404
"V29",3.89134091883898
"V30",4.45065995957702
"V31",1.81857835873961
"V32",1.02138789184391
"V33",1.19483802746981
"V34",3.02173555642366
"V35",1.2033849125728
"V36",4.16337808594108
"V37",4.12453940603882
"V38",2.76053387764841
"V39",1.09892362914979
"V40",2.30992893502116
"V41",1.47129067219794
"V42",2.81721948087215
"V43",3.65155393257737
"V44",1.34193486254662
"V45",3.69103436078876
"V46",3.19519872777164
"V47",3.42246936168522
"V48",1.19600585289299
"V49",1.01915610581636
"V50",4.06478100735694
"V51",1.18633006419986
"V52",1.93805545847863
"V53",4.6222959049046
"V54",2.55967609863728
"V55",2.77227260172367
"V56",4.85766687616706
"V57",2.50874182209373
"V58",3.89422376081347
"V59",1.81727990601212
"V60",3.2656061546877
"V61",3.91302646137774
"V62",2.09880568087101
"V63",1.10515241604298
"V64",1.52832326665521
"V65",1.39872237760574
"V66",3.54922417923808
"V67",1.82002166751772
"V68",2.07502510491759
"V69",1.60837851371616
"V70",4.7396523905918
"V71",2.21539102960378
"V72",4.12102494202554
"V73",1.84455708693713
"V74",2.95458699762821
"V75",3.34287175908685
"V76",1.51072901673615
"V77",4.76369669940323
"V78",4.29450487252325
"V79",3.72918836306781
"V80",4.19993420504034
"V81",1.64813095796853
"V82",4.39052601531148
"V83",4.40282160323113
"V84",4.44182059634477
"V85",4.16384066734463
"V86",1.89534828905016
"V87",4.12425733357668
"V88",2.0905736554414
"V89",3.73809203132987
"V90",1.33866698108613
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
