"names","vals"
"Intercept",-0.548838687844317
"V1",4.37947059422731
"V2",1.0538364360109
"V3",1.44260205607861
"V4",3.8234693640843
"V5",4.1238718945533
"V6",1.15036472585052
"V7",1.91331630107015
"V8",4.80935140978545
"V9",4.14477755315602
"V10",2.67729867994785
"V11",1.86140874586999
"V12",3.88664361927658
"V13",3.96757931169122
"V14",2.67564336676151
"V15",2.89368959050626
"V16",2.30698596872389
"V17",4.41975378151983
"V18",3.38981845509261
"V19",2.09045373369008
"V20",2.75739070866257
"V21",2.96505048498511
"V22",4.91331937164068
"V23",3.73484441172332
"V24",2.90424124151468
"V25",4.40072034951299
"V26",3.27723723556846
"V27",4.09024444501847
"V28",3.80399446748197
"V29",3.42268852889538
"V30",2.34134414792061
"V31",4.08659025095403
"V32",3.81696795020252
"V33",1.06877028383315
"V34",1.93005871959031
"V35",2.87898782081902
"V36",4.80167272221297
"V37",3.09147968515754
"V38",4.05036866851151
"V39",4.4265135070309
"V40",4.69315749593079
"V41",1.43382098060101
"V42",2.11157519556582
"V43",2.94660893734545
"V44",1.36642238218337
"V45",2.1085008084774
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
