"names","vals"
"Intercept",-0.940245208018178
"V1",4.89115600567311
"V2",4.08219065982848
"V3",4.43142241891474
"V4",3.45112874638289
"V5",1.93471958767623
"V6",2.21700997650623
"V7",2.38348330184817
"V8",3.95761002413929
"V9",2.69438328873366
"V10",2.99084158521146
"V11",4.00703518185765
"V12",1.15652949083596
"V13",3.70097567141056
"V14",3.64548765029758
"V15",2.11851134710014
"V16",4.69304741267115
"V17",3.69706642813981
"V18",3.56976039614528
"V19",4.5920344023034
"V20",3.92357403598726
"V21",4.35788935236633
"V22",1.73073915950954
"V23",3.6790336407721
"V24",3.80891721509397
"V25",1.01034184824675
"V26",2.90520903468132
"V27",1.40371453762054
"V28",2.87890786677599
"V29",2.65163959469646
"V30",2.44860942848027
"V31",3.49578786548227
"V32",1.91668914631009
"V33",2.4359889710322
"V34",2.27171672321856
"V35",2.69619244616479
"V36",2.89539221022278
"V37",3.15561256371439
"V38",4.68478931114078
"V39",4.53072415292263
"V40",3.79237973783165
"V41",4.74708493985236
"V42",2.00222751963884
"V43",2.82356272358447
"V44",3.75151243433356
"V45",1.70727415010333
"V46",1.97523157671094
"V47",4.25205594487488
"V48",4.27851715125144
"V49",4.55213145166636
"V50",4.9007039219141
"V51",0
"V52",0
"V53",0
"V54",0
"V55",0
"V56",0
"V57",0
"V58",0
"V59",0
"V60",0
"V61",0
"V62",0
"V63",0
"V64",0
"V65",0
"V66",0
"V67",0
"V68",0
"V69",0
"V70",0
"V71",0
"V72",0
"V73",0
"V74",0
"V75",0
"V76",0
"V77",0
"V78",0
"V79",0
"V80",0
"V81",0
"V82",0
"V83",0
"V84",0
"V85",0
"V86",0
"V87",0
"V88",0
"V89",0
"V90",0
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
