"names","vals"
"Intercept",-0.0640118610261478
"V1",4.60724779125303
"V2",2.54705947916955
"V3",3.63015511538833
"V4",1.44825250748545
"V5",3.98366326279938
"V6",4.3225064072758
"V7",1.7307150894776
"V8",4.24356368836015
"V9",4.17709706444293
"V10",2.35642467346042
"V11",1.86836818046868
"V12",1.4287475105375
"V13",4.13194239791483
"V14",1.308753432706
"V15",3.89502589870244
"V16",4.41136009804904
"V17",1.56994490139186
"V18",2.30489821918309
"V19",1.23866184521466
"V20",3.76836164295673
"V21",2.44361703563482
"V22",4.59407821856439
"V23",4.7707048272714
"V24",1.63946784194559
"V25",4.86827925313264
"V26",1.79762205388397
"V27",3.25283089652658
"V28",3.08632480539382
"V29",4.2111828122288
"V30",2.50605369079858
"V31",2.47610045596957
"V32",2.04804757237434
"V33",4.80619528982788
"V34",3.29033429920673
"V35",1.08418966736645
"V36",1.17887501418591
"V37",2.78607322182506
"V38",1.79905825480819
"V39",3.64340726379305
"V40",3.0807719938457
"V41",1.28124737273902
"V42",2.18994120229036
"V43",2.60804168321192
"V44",3.05697289761156
"V45",2.3449608143419
"V46",2.08320674672723
"V47",1.05769671685994
"V48",4.8156604738906
"V49",2.75907178781927
"V50",1.06068884860724
"V51",4.15973311569542
"V52",2.54974597413093
"V53",1.71650808211416
"V54",3.35392885189503
"V55",1.75618793442845
"V56",2.61520874965936
"V57",3.27613224089146
"V58",2.43448142241687
"V59",4.70926537364721
"V60",4.50123251136392
"V61",1.58867330942303
"V62",2.54691964760423
"V63",1.17795729823411
"V64",3.8887554006651
"V65",1.05461961776018
"V66",1.97426602337509
"V67",3.51999642793089
"V68",4.94273986853659
"V69",1.67028395086527
"V70",4.02871000394225
"V71",3.03682970814407
"V72",4.91650276817381
"V73",3.83553933817893
"V74",1.8103905338794
"V75",4.07891884166747
"V76",2.95231693424284
"V77",4.54505708627403
"V78",1.74268908519298
"V79",2.53522573597729
"V80",4.96859266702086
"V81",1.52856842335314
"V82",3.69793410599232
"V83",2.85775633249432
"V84",2.20151862129569
"V85",1.79273750912398
"V86",3.21904719993472
"V87",2.28029541485012
"V88",1.04651331808418
"V89",1.93029021006078
"V90",4.91832310799509
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
