"names","vals"
"Intercept",-0.495371756906763
"V1",2.078474201262
"V2",2.56747524999082
"V3",2.2896539894864
"V4",4.22995435167104
"V5",1.42382577527314
"V6",1.19604959990829
"V7",4.84168066922575
"V8",1.69939058739692
"V9",1.3609766419977
"V10",3.87382124084979
"V11",1.81616154592484
"V12",4.69990755431354
"V13",3.37813306972384
"V14",4.4523511743173
"V15",2.19384376704693
"V16",3.34868431184441
"V17",4.44626010581851
"V18",2.91664746496826
"V19",3.43472052831203
"V20",1.20764703303576
"V21",3.20250389911234
"V22",3.99583784211427
"V23",4.48070797510445
"V24",2.62663457915187
"V25",2.72144149057567
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
