"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,-0.0140679335516361,-0.0125484796470544,-0.0103167366109339,0.013897037872943,0.026463143188762,-0.0139373142688785,0.00314372773463993,-0.0210807352241591,-0.017726744765625,-0.0179018397935115,0.0185881345083712,0.00970936378194101,0.00181541541724345,-0.0126727908462518,-0.000150857903969699,-0.00204115997272244,-0.021645000759457,-0.0149648916796314,0.00202727730795468,-0.0329361810620905,-0.00407731211462314,-0.00519153880981178,-0.0225607036715927,-0.012224856098307,-0.00934082046582549,-0.0326923377508321,-0.0354347987262586,-0.000276256453338463,-0.0120503160303933,0.00228884731267209,0.00768919254720999,0.00577205852307167,0.00222092033223901,-0.0284299206932416,-0.026476544107056,-0.0135654536580447,-0.0200573066370562,-0.0216087836204268,0.00152080633354842,-0.013327251905488,-0.0337815668514594,-0.00527738022161479,0.00173580526924842,0.00653050021612578,0.00276693345607924,0.00518646307306732,0.0217080814897577,-0.00302990793719705,0.000757208077672151,-0.00937419523603251
0,-0.00435071347057148,0.00593946735141091,-0.0179121936644639,-0.0263154460253493,-0.0129061955708484,0.00153316684033866,0.00842457567339939,0.0247880182673467,0.0167234911425506,0.0109529126910459,-0.0101638184889746,-0.0383171419494096,-0.0343163742868652,-0.0371126349103604,0.00443723833872921,0.0120058187217764,0.00868232932409135,0.00480171121334899,-0.00552275236357019,-0.0193842825114454,-0.0343034023063614,-0.029162292622298,-0.0444608340608894,-0.0257098653979536,-0.00375882026192781,-0.00534552581183523,-0.0227080906143962,-0.0100892297981036,0.0173907514543773,0.0255766329508663,0.0110813072747057,0.0313118810690062,0.0233790856168033,0.0290759124272232,0.0225116598150323,0.0404603949810475,0.0334703870865977,0.00702175997680798,0.00703254462023513,0.0090644347164227,0.0187996305839227,0.0224509041780744,0.0211099576319146,-0.00740283819105194,-0.000104941672017061,7.19322726652023e-05,0.0243887723708435,-0.0284579164880184,-0.0278979799842749,-0.0207487059829081
0,-0.00538103634536355,-0.00580092202165516,0.000681326898205246,0.00967925045943513,0.00964364303037854,0.0276891160578142,-0.00254821744515196,-0.0288415035367474,-0.0255837748796992,0.00136458493129685,0.00545488435889623,0.0494236882129761,0.0203861866748722,-0.00629619962757234,0.0089383509485683,0.00440891268612218,-0.0104744432316835,-0.0155113784024135,-0.0088298171758661,-0.009883183954027,-0.0309754062778855,-0.00593566671469676,-0.0112450842091225,-0.0155514549262297,0.0129289246974607,0.011488871055469,-0.0244391376464571,0.00230069160841867,-0.0243370983949727,-0.0239982179445107,-0.0276246960645956,0.0059295530924568,0.0114035691446546,0.0234807170875426,-0.00716906370174085,-0.0108268003264214,-0.00457636525551141,-0.0190300150658514,-0.0127605260160835,-0.00108271061173912,0.0263068483103905,0.0262312598739017,0.0038458017479285,0.00102871283220267,0.00543887532163788,0.0183070238693001,0.00854683255738969,0.0171920775911843,-0.00348383150906623,-0.00386117104306786
0,-0.0229968644658776,-0.0132707180651869,-0.00836989130076873,0.00386824857001188,-0.00320932413323797,0.00760073661153666,-0.0107121879539418,-0.0132984762013744,-0.0179258747094521,-0.0154850098191006,-0.00491845176403466,0.00104431431837935,-0.0163197415689124,0.00971985352862911,0.0331516140016459,0.0276953302253331,-0.0197818091582863,-0.00200508210622347,0.0125313167446364,-0.0118733483251391,0.00567793885124189,-0.0107544426775498,-0.00215230222579046,-0.0163858385213016,-0.0277910090360463,0.0103257879997423,-0.0147087025181091,-0.0303369824642322,-0.000138486638286428,-0.022506931530089,-0.00151981356225917,-0.0102864525083385,0.0188583395678433,0.0297927692097768,-0.0105220029854364,-0.00922954120160587,-0.00920279010897224,0.0146649345563744,0.00344744941763146,0.0197628708783291,0.00069364783432986,0.00681736296870854,0.0110596883950007,0.00896094460356876,0.016345428858115,-0.0140753322202157,-0.0265714999300733,-0.01341336422251,-0.027568551266846,-0.020379660327697
1,0.00882401447279442,-0.00486351688784307,-0.00682815175540955,0.00460066180596434,0.0191965042157448,0.00140537383855658,0.00485804194503848,-0.00176551687212386,0.0112589470487549,0.0178747617160185,0.0162426497080354,0.00441183752904067,-0.00334998674920668,-0.0382719663437006,-0.0334249934895278,0.00106909380745585,-0.0050666502087194,-0.00318668048552002,-0.0233493632062018,-0.0304544879913463,0.00541630103605358,-0.0182739279688473,-0.0222429881611048,-0.0369022257687777,0.000947514099497767,0.0150751032586062,0.0377893646544535,0.014376455033858,-0.00991467327124522,-0.00864422452212171,-0.0165020739133902,0.00486938965082385,-0.00443160264499547,0.0142788530723441,-0.000578472923969778,0.00399748026440965,-0.031139418190713,-0.00696669795248826,-0.0102257941832458,-0.0408121628491144,-0.00972890371941305,0.00209947606264233,-0.0191949063315628,0.00483936734408601,0.0219037075717308,-0.00729902280180872,-0.010742727257806,-0.030481117986795,-0.00128224488085318,-0.0147565184465516
1,0.0122041136556385,0.0203288193902611,0.0260539010309986,0.0129866930316523,-0.00311796514675393,0.0161354170219862,-0.00377446134971835,-0.0446520104008958,-0.0315940825242999,-0.018630726854865,-0.00497093513462309,-0.0244441859379021,0.016838383669902,0.00746542925376297,-0.00185878315479887,0.0202586603356522,-0.00989754176098358,-0.0335073890804578,0.00560735561238415,-0.012841497117163,-0.0247497699914136,-0.0131064360531056,-0.0206487582496112,-0.0111565347323462,-0.0156967639604552,0.0019340589180179,0.0176235876019561,0.0329353703052401,0.0302519571287528,0.0137060414217256,0.0398899211713942,0.0183783469186805,0.000432161383026302,-0.0182231727623785,0.00774744042192917,0.0380683431573925,0.0334627009071333,0.00120375079519716,-0.00690316424161667,0.0098112753115593,0.0224023315340919,0.00346486479806513,0.0073348380616741,0.0113742921647662,0.0141893515033993,0.0141114330287354,0.0414493535600575,0.0159524357328634,0.00538112606865942,0.0023977801926977
1,0.0108330766138841,0.00711784782696517,0.0139938517773775,0.00789580611134008,0.0102949661263229,-0.0253224735396231,-0.00696024809168229,0.00249353216882395,-0.0310280842789509,-0.0269444415121705,-0.0116471002421683,-0.0318572999527459,-0.0322421429683182,-0.0233754431424579,-0.00414831510885139,0.0108309134779225,-0.00516540819472223,-0.010959332478896,-0.0198126087279673,0.0228027586162944,0.0148107868922131,0.0138475742310135,-0.0258718523949365,-0.00734971330626977,-0.014191352565015,-0.0071590797818054,0.0274196659842189,0.0255557499330147,0.0125063213599646,0.0402370523554982,0.015330192574477,0.0113878142392475,0.0106206090263503,-0.0338963917958283,-0.0115029302981935,-0.0118998269146888,-0.0229518706913649,-0.00707821845483224,0.000882171518255523,0.00348166504253628,-0.00789326221091805,0.0130264621994288,-0.0172681383894982,-0.0230285933300664,0.016180564887199,-0.00308092200803753,0.0213169782053943,0.0139886894947062,-0.0236962839332189,-0.012566810209044
1,0.0189707907860793,0.0268546210794351,0.0252280572277485,0.0257955340108032,0.00844067509305668,0.0168883294207318,-0.00650329757190932,-0.0160224274066278,0.00223746238856745,0.00238450160226006,0.000659683471499988,-0.0046320802628429,-0.028551439283451,-0.0112892641124791,-0.0473794763185094,0.00989844343276772,0.00878501426606006,-0.00910912155574602,0.0124179007601608,0.00397715421769485,-0.0220010817029191,-0.0056942195537389,0.0137777838674419,0.00368822545637605,-0.0162280484720527,-0.0459426241280111,-0.0371827811295613,-0.0153509761545384,-0.0113063954006277,0.00806544824433671,0.00918076440857407,0.0169839531391352,0.0181234634836203,-0.000554972758316805,-0.00229576725412605,0.0104915991951356,0.025173726420517,0.0304006352758746,-0.0035729403631419,0.0145472569888036,0.00232143304829428,-0.00720422692833927,0.0238387009375505,-0.01482032875189,-0.00487952974927657,-0.0216684098327463,0.000166514700018087,0.0205522092997881,0.0149934459993703,0.0264156981853736
0,-0.00559805336405568,0.0121411640163691,-0.0172856946698529,-0.00238541905700816,0.00614928735410108,0.0159626880479687,0.0424311341020737,0.0377526137530684,0.0411885167032946,0.0110048161218845,0.0203889149879673,0.00473691846859116,-0.0247434517832353,-0.00702278706788692,-2.84207985671492e-05,-0.00235162779724091,-0.016166411430006,0.0210454543964684,0.000669974063696739,0.00267304563593368,-0.0118724221668583,-0.00622281090964138,-0.00127766184085902,0.00121623674554194,-0.00201609513859658,0.0280164450396517,0.0446822702715241,-0.00746830671841511,-0.0205204407584802,0.0106386726030385,-0.0262407908917164,-0.0166555536325471,-0.0332865791924564,-0.00198379932813032,-0.0163838315014811,0.0107468889466758,0.00659476508216342,-0.00637177488409896,-0.00445017662297299,-0.0266956433885205,-0.0163059514093371,0.0169094466778819,0.0369948964494185,0.00743403826940753,-0.0200705403551771,-0.0380217854256607,-0.00798090131431452,-0.0231547618475506,-0.0288625083701475,-0.0119536284353892
1,0.0138678194837249,0.00754834097051676,-0.00531101271002003,0.0167096943195847,0.0190709245965274,0.01452762435878,0.00311228514854182,0.00692388799972752,0.0503388311236451,0.0478345398436435,0.0278102436406786,0.0366811426619068,-0.00666655360577634,-0.0343980196558644,-0.018391409561406,-0.0488565228963627,-0.0225686748125221,0.014594059512764,0.000755798467571268,-0.0254714966313624,-0.0055894268345088,-0.0146175434552314,-0.00930938313241159,-0.0191912409020013,0.00865248667236158,0.016574602802222,0.0263012204791885,0.016502635254485,0.016442586215755,0.00508370091889833,-0.0155878776042851,0.00981367152719736,0.0179164729832386,0.0193701243550635,0.0296787585235772,0.0127945494561911,0.0135618836744189,0.0217042142388991,-0.0186059673103246,-0.0291254840989396,-0.013205523986829,-0.00634919056174157,0.00605519690264311,-0.00244041272384141,0.0213717114034403,0.00652143134362331,0.0348894396813544,0.0062767338780621,-0.00168922415105902,-0.031952090542291
