"names","vals"
"Intercept",0.04496041026825
"V1",3.1565862018615
"V2",1.61030491627753
"V3",3.28329685889184
"V4",2.65948673989624
"V5",2.63619424309582
"V6",4.49834689870477
"V7",3.88561895769089
"V8",2.0014049038291
"V9",3.60100656561553
"V10",3.44168456364423
"V11",4.8079536575824
"V12",2.88724156562239
"V13",4.30836525559425
"V14",3.46374501939863
"V15",1.64293643180281
"V16",2.60507642198354
"V17",1.55128369573504
"V18",4.3570890724659
"V19",1.59079623688012
"V20",4.8222040226683
"V21",1.91825873963535
"V22",4.18835431523621
"V23",3.37603027746081
"V24",1.99073372781277
"V25",3.68793572764844
"V26",4.3753054169938
"V27",4.44747353903949
"V28",2.76842148322612
"V29",2.17662628088146
"V30",1.87021835241467
"V31",1.6738430345431
"V32",2.87613515742123
"V33",3.4995135506615
"V34",2.55336764547974
"V35",1.36492151580751
"V36",2.77874209545553
"V37",1.15552585758269
"V38",3.73374255653471
"V39",4.30630343127996
"V40",3.54982895497233
"V41",2.82866948843002
"V42",3.75090240221471
"V43",3.36561473831534
"V44",4.07261337246746
"V45",4.31093895994127
"V46",1.79302254971117
"V47",1.86359953973442
"V48",2.24063734337687
"V49",3.45347968582064
"V50",4.63151833042502
"V51",1.43622583616525
"V52",4.54171088337898
"V53",3.77917218394578
"V54",2.66093250829726
"V55",2.77957550249994
"V56",3.75856146775186
"V57",1.6338246949017
"V58",3.12764206063002
"V59",3.17189481202513
"V60",3.70290497224778
"V61",3.65266677923501
"V62",1.32402303628623
"V63",3.83499900531024
"V64",1.88067838642746
"V65",4.76317096874118
"V66",2.89675789326429
"V67",3.45845138654113
"V68",3.58545059524477
"V69",3.15628086123616
"V70",1.64429641421884
"V71",1.7719273371622
"V72",3.69924746081233
"V73",2.99361976888031
"V74",3.54968952108175
"V75",4.8581065107137
"V76",4.67687996011227
"V77",3.26218647509813
"V78",4.66333719994873
"V79",2.9217762099579
"V80",3.09001043438911
"V81",3.50575076136738
"V82",4.1228496292606
"V83",2.36993974354118
"V84",3.59669112041593
"V85",2.75487095396966
"V86",1.77694511413574
"V87",4.8830279931426
"V88",2.71515630092472
"V89",2.69726367201656
"V90",4.74246069416404
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
