"names","vals"
"Intercept",-0.749027725668665
"V1",4.53827565535903
"V2",2.85860605165362
"V3",4.55469204764813
"V4",4.49728571157902
"V5",3.81989507749677
"V6",1.60027707926929
"V7",1.53520148433745
"V8",4.04643951822072
"V9",3.15090894326568
"V10",4.79105618223548
"V11",3.27115327958018
"V12",4.75736985728145
"V13",2.99147610832006
"V14",3.80018508154899
"V15",4.13837595190853
"V16",1.91485981829464
"V17",1.36910335160792
"V18",4.29818749148399
"V19",1.88662265054882
"V20",4.73180678766221
"V21",4.84076985996217
"V22",4.22965416032821
"V23",4.15139789506793
"V24",4.1729350592941
"V25",1.17967394273728
"V26",4.3137357570231
"V27",1.7091703908518
"V28",4.74828401301056
"V29",3.74533340893686
"V30",2.34984928928316
"V31",3.66825367696583
"V32",1.37479155138135
"V33",1.97192332148552
"V34",1.55527609214187
"V35",2.44471222814173
"V36",3.06904288288206
"V37",2.70824788883328
"V38",1.31597723346204
"V39",4.89517661929131
"V40",3.82008880935609
"V41",4.90892415679991
"V42",4.04453279171139
"V43",4.95927892625332
"V44",4.17164249904454
"V45",3.85237679909915
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
