"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,-0.0327370821562622,-0.0472249304791671,0.0337523607786895,-0.0108207242583465,0.044328495857877,0.00698942836114938,-0.00846827616256156,-0.0165624756181834,-0.00259346134109335,-0.0141988348832583
1,-0.00653251700256011,-0.00462280224569612,0.0234575614499451,0.0127486946138887,0.07117444594569,0.0332665002484507,0.079835152779713,-0.0352764734166155,0.000171270405083673,0.00265852188256019
1,-0.0183271364295528,0.0130580660026353,-0.00366332350073382,0.045241950470759,0.0113047144996595,-0.00170957195891413,0.00671083004789541,-0.0262083815116094,0.00315719796611675,-0.0208147664793091
1,0.0206514473033386,0.00370091463516641,-0.0202519814283433,-0.0449194927799437,0.00335122488212545,0.0369927714788735,0.0174651001244318,0.0268822700339599,0.0116052164332722,0.00296683338561155
1,0.031020166931412,0.0162647365077913,0.00862042794241889,0.0209194612226317,-0.0323785168595009,-0.000560925761197662,0.0376696412181035,0.032111672537458,-0.00620579662947955,-0.0117568391051437
1,0.0544095161848317,0.00695050634303036,-0.0483133105841481,0.0115742355136301,0.017811937042813,0.0606143144475091,-0.00669794516682669,-0.0124194705411847,0.023641556260891,0.0466304507516684
0,-0.0196304704914386,0.021803337028621,-0.016179075736838,-0.0146161270229764,-0.0280322795086981,0.013141508394742,0.0296012165711434,0.0296054779036224,0.00453092400346565,-0.0192633775193014
1,0.0337863204405347,-0.0164243169934446,-0.00277925568754517,0.00605810046042342,0.00342270421917905,-0.00790065058416852,-0.015149863330894,0.0129987837022856,0.0203813124666502,0.0243820524776744
0,0.0133902871295021,-0.0243058113392642,0.0241053319250525,-0.00389186800567723,-0.0368541278167034,-0.0426795835962872,0.0267241528426077,0.00437023816165059,0.0161128583573685,0.0513584583275485
1,-0.0194976050693315,0.0347178720523143,0.0445089332105339,0.00156130712531824,0.0174656267181727,-0.0117973807500067,-0.0220018646565248,0.0322957240158138,0.00736697162938396,0.0277346969403373
1,-0.0261924155948243,-0.0183245056759627,0.0317042727962077,-0.00157193616270756,-0.0203471999798382,-0.00413228596822477,0.0532754627964727,-0.00933215666256018,-0.0170646101017078,-0.0146777795400752
0,-0.012465467851484,-0.0147415066264433,0.0207558997984965,0.0356972366430412,-0.0201312315850803,-0.0295720079228232,-0.00856297237827944,-0.00299480987799658,0.0304782350695513,-0.000807307661764483
0,0.0268377691894212,0.0188467203439146,-0.00198580449353884,-0.0386458809338526,0.045000284191831,-0.0642876163392984,-0.00661301475108092,0.0124022240888096,0.0183619981024498,0.00632538121553009
