"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1,-0.00683723570938268,-0.00200277363517754,-0.0400460095695965,-0.0415422695459607,-0.0117325213426409,-0.023185547243406,-0.0157548256392863,-0.0104705039115536,-0.0262483889135708,0.00200353224287802
0,-0.0426414775274425,-0.0132920209251728,0.0142159332749637,-0.0042686816771834,-0.010242487014451,0.0027105367461274,0.00405617376651491,0.0151989036420892,0.0236010578496391,-0.00277481803419787
0,-0.0272364965727021,-0.044542781912996,0.00604155077821724,-0.00484507261761697,-0.0124499586280122,0.00875688609751767,-0.0192809479599102,-0.0389072431468394,-0.0163994746961405,-0.0197407644498598
0,0.0172384641061021,0.0193214787248152,0.00789442965182978,-0.0265946296642038,-0.0298558108383682,-0.0235448837410091,-0.0163529167182552,-0.00760184841326395,-0.0231204562425807,-0.00688677928081742
0,-0.0209755222931162,0.0227343894401382,0.014425422579351,-0.0254063005609288,-0.0084172544959385,-0.00015002365480663,-0.0115913147879039,0.00247794173541517,-0.00774667644293257,-0.0137302418901974
1,-0.0109626236848582,0.00214990796289052,0.0100254777911525,0.0163000330235781,0.000466714534206444,0.0125371236802238,-0.00344357863918877,-0.0267549673612582,-0.0178973155165647,-0.00753806819083127
0,-0.0200407180144953,-0.0251881348051866,-0.00961237830530887,0.0275182391485116,0.016943462581593,0.0151749971489942,0.0330995998038222,0.0139028841775896,-0.0171617896894139,0.00426923389628571
0,-0.0221809462441546,-0.00540696455414763,0.0290749273322926,0.0103319787210266,0.00546144539483829,-0.017813096155523,0.0102681432952573,0.00886683491889788,0.000697913843914539,0.0128467802324197
1,0.0065432939535535,-0.000201820007086046,0.00439923270301206,-0.0315108754827811,-0.0208075247791355,-0.00189432182263794,-0.00683164217279921,0.0027581220148072,0.010716903726431,0.0194762850365586
0,-0.0125109605759726,0.00323478204319757,-0.0077301081062527,0.0137427224592529,0.00892326363105538,-0.0108062067779524,-0.00389465832928488,-0.0140926507580052,-0.0113028852841906,-0.0132850019490482
1,-0.00899757454089053,-0.0225004791294674,-0.0160847854643524,-0.0125102769045315,-0.00354902297690694,-0.00455385840034333,0.0298592304918489,0.0263238503210208,0.015779075922106,0.0105831645181208
1,0.0321662315509039,0.0173076469172381,0.0126818417831501,0.0461689860904505,-0.00835092133882455,0.0422851333819676,0.0458281149117948,0.0292495126250162,0.0311622026950794,0.0344473658064106
1,0.0106657453551685,0.00114325238043687,-0.0252836520788509,-0.0180471966649837,-0.0338981523437807,-0.0523299684085639,-0.0129014582212579,-0.0126673180149875,0.00585292514037073,0.00935966446759698
1,0.0219199612110619,0.0322055997242174,0.0364182857385702,0.0325222011334927,0.0542105972580718,0.0162401223441862,0.0356297729853496,0.0153976691419825,0.0157729856090418,-0.00726446466605377
1,0.031036310207498,-0.00559877387900385,-0.0431338774718405,-0.028830549607498,-0.0448771258634447,-0.0184813195843399,-0.00785176453042255,0.0139622169470216,0.0104633576334446,-0.0127466605402179
1,0.00968732567029635,0.00561086527346665,-0.0290522582302819,-0.0292360776148756,-0.0349203714732947,-0.0137561681142402,-0.00286155659548414,0.0165829616621314,-0.0019284707165478,-0.00766615970505693
0,-0.0101152386429519,0.00604526933377559,0.0228537975598248,0.0128035677137871,0.0225347526315693,0.00571274123657828,0.0212633196491235,0.00253772447566263,0.00435151322294304,0.000243468213598849
0,-0.00541539696174596,-0.0125189421955958,-0.000429214019252414,-0.00739290102906585,-0.0177302208814139,0.0042499034301771,-0.0162473929085792,-0.00205586943199206,-0.015263792578161,-0.00973829548420327
0,0.00271024820655626,0.000903060664703549,-0.012227134909529,0.00339161094189638,-0.00964751033064233,-0.0121024167507332,0.00648357657112783,0.00288455397566657,-0.0277408291246674,-0.013008035450569
1,0.000281736604409193,0.0271764939930878,0.0254587287011303,0.0105261546925718,0.00625396586291338,0.00797987598733956,0.00104192567664034,0.00443627965063134,-0.00314711854664615,-0.00348634590952913
0,-0.0235897462247686,0.000829761903500159,-0.00464923074171955,0.000566577302776853,0.00478377592052948,-0.0425930384474352,-0.0535125566905086,-0.0221156179599854,0.00389241834418271,-0.00348446359620042
0,-0.000340983818488076,-0.0419707281849102,-0.0144073524515273,-0.0311923122169362,-0.0156217999324859,-0.0217880644040751,-0.00966286472790042,0.0215591563162204,0.02267843091339,-0.00492346065563656
1,0.00105084753848384,0.0164184982455387,0.0361627425670982,0.0078675835981818,-0.021089147460334,-0.0172883268022706,-0.0074943136598268,0.00515974933831777,0.0226580225546704,0.00963844763162843
1,0.0301643943785946,0.0207893730306562,0.0158200370614277,0.0123330806639075,0.0337953417994026,0.0376084720575559,0.0168495773875872,-0.00028532289911635,-0.0377124852458854,-0.0307306596777656
0,-0.00309367459790771,0.0225463250667658,0.00960471877147052,0.00255955064160416,0.0117484256067491,0.00139331273222013,0.00223721850673593,-0.0163838235494996,-0.0252855707368191,0.00971674426175659
1,0.0297608165037491,0.0135649747923996,0.00916767855184349,0.0128838489656578,0.0211883427859073,0.00834537715486679,-0.0162721698363635,-0.0149980490470391,0.0039429923241769,0.00605517233556089
0,-0.0322094493226445,-0.0212014859685175,-0.0324177427054968,-0.0169172931191705,0.00902966451273252,0.0116761529747924,0.00571067375577421,0.00130953124152037,-0.00886852773315084,0.0092764581776797
0,-0.0203853243043201,-0.0131957618071195,0.0225521800530148,0.0333994926161167,0.00743297931617981,0.0113369531259715,-0.00617237357792166,0.0274418021531914,0.0271637973240719,0.0231332759210374
0,-0.0114268660496106,0.0177061134098772,0.024093417501787,0.023115094539578,0.0228593844788888,-0.00333931395193912,0.00327328671802668,-0.0132188850162917,0.00550931623966801,0.0221279038248027
0,-0.00313564257508418,-0.0228855718973126,-0.00865590363884931,0.00622700022695373,0.00416044703609686,-0.00120740359538368,0.0169237273528194,0.000507208232433792,0.0342961651183604,-0.00827255170881091
0,-0.0133403226570076,-0.00177633625250366,0.0204969157184578,0.0179916070955093,0.0230815693633676,0.0314664056386998,0.0369763239436156,0.0244806976118453,0.017914538191026,-0.00230222906241607
1,-0.00649770354080998,-0.0279941048840515,0.0251870187469735,0.027357545358519,0.0149599252118808,0.00221796767911765,0.00558331310858441,-0.00332024375203999,-0.0203159305947859,-0.0164919199285113
0,-0.0132593835401075,0.0199435021636775,0.0237841075863185,-0.00276048732010047,-0.00862163790390808,-0.0192717837688534,-0.018082293974687,-0.0187177320602116,0.000135138684194504,0.0107084535071118
1,0.0190850917103566,0.0132268103011384,-0.00341225525839995,0.00346706161631796,0.0274478693729028,0.0183993184579958,0.0204395492307434,0.00623948213902259,-0.00531785765169437,-0.00382581099873363
1,0.00829390048668367,0.0128523262202917,0.00798690819486081,0.0121217712913171,0.00849518349723246,0.0143443872857253,-0.00960547056232774,0.00789523898328385,0.00894039757633961,0.0249047503811947
1,0.00456782778132109,-0.00560740037188968,-0.00887684387850747,-0.0188113259833285,-0.000920372575848587,-0.0278688345412701,-0.00443912975268274,0.00255400721076543,-0.021830050545906,-0.00677741028204094
0,0.0128583338730851,0.0109039946630975,0.0016875319209864,0.00903062588146653,0.0204175273950047,0.0032141597114618,-0.00764010383086931,0.000256863173752899,0.0470103935762512,0.0259225615881907
1,0.0197346644364202,0.0187800085745505,0.0101951013036498,0.0225168595725852,0.011431210809019,-0.0114332916113384,-0.0394518056522273,-0.0389780330291675,-0.0152682727675529,-0.00777007209123037
0,-0.0175387012068236,0.00865753231955252,0.0112896695404943,-0.00506454004610173,-0.0214608188723951,0.0205339376167211,0.00376438265716801,0.00165766594187151,0.0234299429508325,-0.0101248695769995
1,0.0235232644106227,0.00299724235372939,-0.00981345943828973,-0.00466950382831271,-0.0206076908248569,0.025006186863154,0.0271269632195204,0.0323054167421306,-0.00120815591197078,-0.0244235376844473
0,-0.00553417481741319,-0.00911889486339635,0.00576194255276919,-0.0141246695418213,-0.0036068762165541,-0.0276181737387097,-0.0373031424051742,-0.0313570384594508,0.0186342410219926,0.0239214846478487
1,0.0183426210751878,-0.000657411504717945,-0.00316363964109037,0.00127416127735671,0.00436840192082678,0.0294200815862363,0.0205349471872308,0.0199726751128488,0.0186624084335968,0.0188505618365848
0,-0.0411112802562858,-0.0367589792426441,-0.0180421613183663,0.02209912934805,0.0111003666800866,0.0103900802726267,-0.023590773116447,-0.0121454704491152,-0.0129633771677418,0.0107142358308579
0,-0.017749129997683,0.00868347917079111,0.0201593627296627,-0.00599983126396204,-0.0248923905766368,-0.0281856196473144,-0.034553217882135,-0.0116804826390277,0.00173289243560926,0.0150380262016484
1,0.0188797753045398,0.0257094327367734,0.0451688891635914,0.0111086485609603,0.00298809679778423,-0.0144825445601667,0.0057238260895685,-0.00226391658225348,0.00398175825995113,-0.023602043473726
