"names","vals"
"Intercept",-0.59320304373064
"V1",3.61607453785837
"V2",3.38734854757786
"V3",1.89546028710902
"V4",2.93572850618511
"V5",3.77861262112856
"V6",2.77275132015347
"V7",2.45338447391987
"V8",4.02891362365335
"V9",4.48565088119358
"V10",3.70508212503046
"V11",2.67531872354448
"V12",4.69426495861262
"V13",2.81386766210198
"V14",3.96858880762011
"V15",3.50813513807952
"V16",4.38525407481939
"V17",2.78783937823027
"V18",4.3667671578005
"V19",3.38632328994572
"V20",1.80263745971024
"V21",3.94911279529333
"V22",4.3899914752692
"V23",3.39612362813205
"V24",2.16063475981355
"V25",4.48906729836017
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
