"names","vals"
"Intercept",1.72927121448156
"V1",3.54135733563453
"V2",2.37816096283495
"V3",3.90236110426486
"V4",2.16536986920983
"V5",2.56901611853391
"V6",4.90755062736571
"V7",2.63225242681801
"V8",1.00770547520369
"V9",4.12331356853247
"V10",1.13949820306152
"V11",1.64910175371915
"V12",4.30316730216146
"V13",2.21582147013396
"V14",1.80202428624034
"V15",3.15076229162514
"V16",2.81288604438305
"V17",1.70748440362513
"V18",1.33417164441198
"V19",2.26588405109942
"V20",3.21540544647723
"V21",1.83607903495431
"V22",2.21845729742199
"V23",4.01966146659106
"V24",1.79374783206731
"V25",1.47808509413153
"V26",4.75868802610785
"V27",2.03339652344584
"V28",3.06839538458735
"V29",1.01047909725457
"V30",2.08492034580559
"V31",4.90895564202219
"V32",4.02230629883707
"V33",3.27782389521599
"V34",1.05897617153823
"V35",2.42982855625451
"V36",4.40804112236947
"V37",2.78571961633861
"V38",4.8468736866489
"V39",1.445596171543
"V40",3.44266911782324
"V41",1.51389659103006
"V42",1.85441032145172
"V43",2.67489526234567
"V44",3.39090414531529
"V45",3.31025334447622
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
