"names","vals"
"Intercept",0.715310854751069
"V1",2.64457450900227
"V2",1.32029622141272
"V3",1.25781692378223
"V4",4.10535434540361
"V5",1.75520459748805
"V6",1.40263933874667
"V7",3.60913733392954
"V8",3.70974305830896
"V9",4.49191649258137
"V10",4.86238630022854
"V11",4.75607532821596
"V12",1.47230310086161
"V13",3.20458486676216
"V14",4.91072591021657
"V15",3.01826202403754
"V16",3.77399745304137
"V17",4.29483383055776
"V18",1.68713331222534
"V19",4.88418794423342
"V20",4.76698108576238
"V21",1.55993297882378
"V22",2.63482570461929
"V23",1.12512661516666
"V24",4.64636614825577
"V25",1.67056686803699
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
