"names","vals"
"Intercept",-3.52472829768839
"V1",2.18739734962583
"V2",4.08737242221832
"V3",3.0013733394444
"V4",1.65224053245038
"V5",4.25801815185696
"V6",1.18532082159072
"V7",1.21291348990053
"V8",2.70883516967297
"V9",3.05528391804546
"V10",1.59641568828374
"V11",1.13855666667223
"V12",1.05185883957893
"V13",1.45481318235397
"V14",2.56247042864561
"V15",4.54110762290657
"V16",1.74686128180474
"V17",2.68967845290899
"V18",3.52255465462804
"V19",1.73021525796503
"V20",1.4136866144836
"V21",2.26136235427111
"V22",3.09540759399533
"V23",3.8528631515801
"V24",3.0101227927953
"V25",1.67413887102157
"V26",1.13732174038887
"V27",3.87165323551744
"V28",3.93969681952149
"V29",4.38740703929216
"V30",4.27365394402295
"V31",4.98121656663716
"V32",1.56374230049551
"V33",3.48972039483488
"V34",3.26509776059538
"V35",4.2369180014357
"V36",1.4682120801881
"V37",3.73285553790629
"V38",4.98190694767982
"V39",3.31270404160023
"V40",4.48789774719626
"V41",4.6596097862348
"V42",1.3386563481763
"V43",2.82209132611752
"V44",2.68631209712476
"V45",1.0706617180258
"V46",4.12265964131802
"V47",4.9917164100334
"V48",4.81502566486597
"V49",4.06976876780391
"V50",2.58948102034628
"V51",0
"V52",0
"V53",0
"V54",0
"V55",0
"V56",0
"V57",0
"V58",0
"V59",0
"V60",0
"V61",0
"V62",0
"V63",0
"V64",0
"V65",0
"V66",0
"V67",0
"V68",0
"V69",0
"V70",0
"V71",0
"V72",0
"V73",0
"V74",0
"V75",0
"V76",0
"V77",0
"V78",0
"V79",0
"V80",0
"V81",0
"V82",0
"V83",0
"V84",0
"V85",0
"V86",0
"V87",0
"V88",0
"V89",0
"V90",0
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
