"names","vals"
"Intercept",-0.0800587982497973
"V1",3.15116745885462
"V2",4.24003313761204
"V3",4.24382571317255
"V4",4.55669387523085
"V5",4.39867825526744
"V6",2.991748242639
"V7",3.14455751143396
"V8",4.08055802900344
"V9",2.96986710932106
"V10",1.09342710766941
"V11",3.38256001938134
"V12",4.46159259788692
"V13",4.14399544801563
"V14",4.79493486974388
"V15",2.36540463194251
"V16",1.00935157388449
"V17",1.57261476479471
"V18",4.49644386116415
"V19",1.00465923734009
"V20",3.15644720103592
"V21",2.3481072653085
"V22",4.68533756583929
"V23",4.5749755455181
"V24",2.10857537668198
"V25",1.53107946831733
"V26",2.45826682262123
"V27",1.36765295639634
"V28",3.55947225168347
"V29",4.51302279345691
"V30",3.72982480935752
"V31",3.38167794141918
"V32",3.5103849414736
"V33",2.76359730027616
"V34",1.10673707071692
"V35",4.88046721648425
"V36",4.58372997306287
"V37",4.94942004512995
"V38",2.35667819622904
"V39",1.53804311156273
"V40",2.2848032079637
"V41",4.63216143846512
"V42",3.04411002155393
"V43",2.2100339261815
"V44",4.28882601391524
"V45",2.14764508605003
"V46",3.71795677300543
"V47",2.40285517089069
"V48",1.69853201135993
"V49",4.89577258192003
"V50",2.61084180139005
"V51",4.34112562704831
"V52",4.60450995154679
"V53",2.4838239448145
"V54",3.23113708384335
"V55",1.83915248885751
"V56",2.90329803712666
"V57",1.30989273451269
"V58",1.70034533832222
"V59",2.02244856674224
"V60",2.01725360192358
"V61",2.62816908210516
"V62",4.31074433773756
"V63",2.36649795714766
"V64",4.24265328422189
"V65",3.72288390807807
"V66",3.05139744374901
"V67",2.5872587012127
"V68",2.48078340664506
"V69",2.16455986350775
"V70",2.5753784198314
"V71",1.55415464006364
"V72",2.27531364932656
"V73",3.49851235095412
"V74",2.55418281350285
"V75",2.16306841094047
"V76",4.84104320500046
"V77",2.0783554399386
"V78",1.56195734348148
"V79",2.62176359817386
"V80",1.8521546125412
"V81",4.98932945914567
"V82",1.70718976389617
"V83",1.54065050277859
"V84",2.89209853485227
"V85",4.63332997169346
"V86",3.52353146672249
"V87",1.64979823399335
"V88",2.10401303414255
"V89",1.62655817717314
"V90",4.41615685727447
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
