"names","vals"
"Intercept",-0.888370751129043
"V1",4.78460943419486
"V2",4.88509724289179
"V3",2.2233157157898
"V4",1.97170850634575
"V5",3.54582314938307
"V6",3.90932414215058
"V7",4.25640061590821
"V8",2.3856219034642
"V9",3.64500347245485
"V10",1.94277931097895
"V11",1.10344046074897
"V12",3.8676054449752
"V13",4.07186524011195
"V14",3.65931198280305
"V15",3.2568940334022
"V16",3.4160755071789
"V17",3.35087164398283
"V18",4.10585989896208
"V19",3.27488350216299
"V20",2.40117039624602
"V21",2.75396964326501
"V22",4.3228974500671
"V23",4.06968096457422
"V24",3.11954547371715
"V25",1.8556854147464
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
