"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,-0.0283508052932677,0.0129977266305135,0.0244831808403938,0.00373039526349686,-0.0255547774061559,0.0206221795004433,0.00679611413699715,-0.0209242573587993,0.00989201700329172,0.00203789223246975
0,-0.0195241097880172,-0.0343488460193774,-0.00258743441483874,-0.00540092782069683,0.0012685183772373,-0.0165193404818143,-0.00346327547466608,0.00180277934207827,0.00505434150797016,-0.0163824431263642
0,-0.00448668526848914,0.0147904069683389,0.0154069664908943,0.00335456271929691,-0.00428769471991076,-0.0271895691775571,-0.0232308623798465,-0.00421076509172527,-0.0311721206350906,0.0118895862801862
1,-0.0106653176244155,0.00684808431135574,0.00525330968569689,-0.000677001994599242,-0.00172083335769523,0.0145621349004017,0.045131151262413,0.0120012650194201,-0.000571081533865152,0.0212519709830354
1,0.00945624844819581,0.00640560573532269,0.0157760961973771,0.0433413531348451,-0.00472412835231664,-0.0152648994838329,0.00823303692809502,-0.0159115957210352,0.00453933249565894,0.0208022850143724
0,0.000669741953880964,-0.0133662327458841,-0.00838871103350756,0.00108219370973145,0.0154092323113218,0.0414712651020112,0.0226247254937411,0.00900699581397484,0.014506684089534,0.0153596398589627
1,-0.0255505248454997,0.00370086344519096,0.0294766742803347,0.0152620289635725,0.0141305531370707,0.0150893615225533,-0.0075251186087191,0.018141375052766,0.0270534184895735,0.0296292558325284
1,-0.00868872577609137,-0.00298812898125018,0.000351074867478443,0.000334558373023124,0.048950527663095,0.0239107375501779,0.0431673266944823,0.00761172369658131,0.0179281233447099,-0.0147802575614118
0,0.0415192804938429,-0.00848071501820193,-0.0264935584127774,-0.0165332965664936,-0.0235929522859752,-0.0309197272297186,-0.0148592350981529,-0.0180667207518092,0.0052165287320669,0.0207553305143386
1,0.0312466914564915,0.0234595315465134,0.00867927366574668,0.035669959162838,0.027906489475659,0.011858782638944,-0.000687481207830766,0.00499288348891285,0.0251014714214481,-0.0005286990380415
0,-0.0334898881869128,-0.00504238942086047,-0.0295655918448864,0.0193844805723332,0.00197027362719937,-0.0144718386641554,-0.0109119634177241,-0.00767837780943378,-0.00575059296061191,-0.00527631971560934
0,-0.0218617040697749,-0.0269766368404865,-0.0417826512636578,-0.0293129864889936,-0.0218626072825803,-0.0477452214499819,-0.0143481335618715,0.00822298864804558,-0.00214593692389212,-0.00183998280299439
0,-0.00792531288250441,0.00451327240542426,-0.0303064128656566,-0.0282643219542567,-0.00870781122700378,-0.0025735310954474,-0.0054480464698563,-0.0244012062390547,-0.0407845513417281,-0.00468392133016022
0,5.50250622578821e-05,0.00734787307087133,0.00330334067060228,-0.0109920450855885,0.000874136514144398,-0.00988189401106315,-0.00442866984317121,-0.0101338664823939,-0.00308121807965421,0.00358746144222027
0,-0.0150577755357563,-0.0138985746050351,0.00974931987885334,0.00397804357844635,-0.0176080319487545,-0.0204222173428194,-0.0278392456733181,-0.0110594201899448,0.0182950526782374,-0.0098817035171783
0,-0.00823749258945247,-0.0279984603763573,-0.00839761838084385,0.00422821562029575,0.00693234315003496,0.0127684487080687,0.0149103753933437,-0.00544414316431476,-0.00321589309033954,-0.0229371841213316
1,0.00643569708802582,0.0389366769045775,0.0584186378482792,0.0156374298291483,0.0418494074432339,0.0308565339801321,-0.00150106199741541,0.0104828453602634,0.00913986829458661,-0.000375923026104648
