"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,-0.010037612805302,-0.0118212271213759,-0.0147303585432176,-0.0152233956270804,-0.0174759517323812,-0.0141030573114925,-0.0112207068493917,-0.011232776841383,-0.0116978508954335,-0.0125949320268392,-0.0144930131793048,-0.0143531213947084,-0.0163861927656055,-0.00950257403312627,-0.00886064975648248,-0.00949681546270247,-0.0125383949454041,-0.0158816977852657,-0.0108400075184775,-0.0102925698087996,-0.00703609893657925,-0.0029846225915726,0.00336684660277133,-0.00304988095393155,0.00138201126873708,-4.37993304791825e-05,-0.00353290321854646,-0.00527876670817869,-0.00034336063701796,-0.00207115119131581,-0.00174454203232205,-0.001969239753197,0.000388916710663449,-0.00544412571075731,-0.00167368785660772,0.00333378107336892,-0.000573746964590585,0.00120540602378123,-0.0056296987864586,0.00408975008792641,0.00416700300996371,0.00303374401365923,0.00568005336576289,-0.00127918260178975,-0.0027608254764303,-0.00424133567306024,-0.0107283512277253,-0.00943223324839724,-0.00816901616736989,-0.00492237883425048
0,-0.00196035838746519,-0.00455002497139317,-0.00503769664447993,-0.00154055922522616,-0.00210833036550595,-0.00297715559594438,-0.00324990630822458,-0.00320118080672809,-0.00283909475177505,-0.000635706930491703,-0.00213856749826861,-0.000477189025786055,0.00139677421462197,0.0049517303575057,-0.000147678531148125,0.00413457162907505,0.00611208757481003,0.00561903338964686,0.00825086789777258,0.00825459073623275,0.0083219668771034,0.0109138761588737,0.0176852242529819,0.014654173448122,0.016819802458349,0.013016916972696,0.00516835452479638,0.00761537065793251,0.0186661283948076,0.0164738765219501,0.014315354910665,0.0160310383460284,0.0112881951114293,0.0125990843284071,0.00634697441811485,0.00396980975775597,0.00576082774598077,0.00830500030390832,0.00532161056909146,0.00563281212097389,0.0045963292351283,0.00388243955423255,0.00197567755274717,0.00555754709140815,0.00312695039583401,0.00139487775586855,-0.000524708420997951,-0.00554833377567697,-0.00365246946797621,-0.00631743602159969
1,0.0011127177056535,0.00443535136487392,0.00729048099297017,0.00626113190754631,0.00932452967150584,0.00472685981764034,0.0090408473636884,0.0043547409339712,0.00288821833205566,0.0052733237960659,0.00655118975562732,0.0080800624029419,0.00591225044997789,0.00566551457854313,0.00420985191262304,-0.000144179732356154,-0.000447289500695982,0.000885582332332835,0.00441183665030462,0.00473821041638332,0.00937142542336059,0.00974729909654664,0.00677489029217528,0.008784687921769,0.00455767118833073,0.0082236832515143,0.010108592062406,0.0111375363105388,0.0116535442001077,0.00536068224392471,0.00277705398668767,0.00450023887688525,0.00159682772029602,-0.00339976317910034,-0.00595237557909369,-0.00302632220277736,-0.00207075166935258,0.00235588605243855,0.00936866377129128,0.00716009112082152,0.00425011346203843,0.000304859793348974,-0.00617154343522806,-0.0068243461061569,-0.00477695544934523,-0.00286196218818583,-0.00471766878681542,-0.00917712369721012,-0.00690661732869793,-0.00861103174894383
0,0.00487890512648708,0.000579343539199553,0.000367272609825657,-0.00100931852958706,-0.00274189093800172,-0.00135810667491788,-0.0131912909300518,-0.00661655085932087,-0.0121934235814109,-0.00576084381307488,-0.00276962551079851,-0.00324237566277643,0.00116100100049403,-0.000700709858085556,0.00475958821318196,-0.000829722960405946,0.000818543625746214,-0.0078073709575456,-0.00786670798771813,0.00227692268132107,-0.00811641978345081,-0.00787817437020785,-0.00838704064242553,-0.00792514977891097,-0.00453194315130938,-0.00875158116896223,-0.00796210280979893,-0.00826536661602562,-0.012691258441484,-0.0099632614120772,-0.00947576735323523,-0.0123561654104572,-0.00803177672459451,-0.00696791854703626,-0.00336841299480201,0.0024454388956196,0.00754258608839679,0.00783598148171628,0.00852623401750671,0.00676379635939338,0.0037024721438258,0.00688946421999059,0.0104581716732201,0.00777312661202185,0.00389280545390162,0.000383626030573198,-0.00334012160998417,-0.0112316889959666,-0.00609786222501583,-0.00894611930510939
1,0.00595345087158321,0.00666235567213973,0.0035801632114682,0.00624407256397971,2.49465776700843e-05,-0.00172176168777753,-0.00563849044929845,-0.00409333449251117,-0.00587951101266556,-0.00436247442855092,-0.00482750338236472,-0.00363031428450906,0.000963036624227551,0.000818854933509129,0.00421622569898719,0.00534803051674388,0.00806745462773633,0.00598590777239531,0.00320235416418334,0.0116290513968539,0.0121634896344384,0.00581545731376649,0.0112742742299456,0.0107942447853926,0.00493707509942452,0.00582026492720069,0.00743673990248357,0.00751452987270219,0.00701200095101665,0.00972374997625489,0.0104036843963973,0.00616317104669042,0.00649574758418465,0.00855217575590504,0.0100992258929022,0.00631726472263325,0.00703193050730902,0.00622934674462927,0.00872149958837857,0.00591087582720432,0.00303455894124675,0.00801391756455902,0.00903908706981692,0.00548896318200038,0.0091994336141687,0.00985370327689059,0.0103467195983579,0.00765092930210899,0.00977476898896806,0.0117265763435174
1,0.0172285118625954,0.0149301504286919,0.0163222974826112,0.0161216210789002,0.0112735908248519,0.00954124843214585,0.010002367884458,0.00928236348072776,0.00465949892438998,0.00413945209993419,0.00322949139501257,0.000406955221640929,-0.0035025602619648,0.000261528130465734,0.00684862859920519,0.000986585196720507,0.00148538404816952,-0.00566570052700011,-0.0051728043667195,-0.00549858794613877,-0.00643572818109585,0.000735338349041154,-0.000576207507718922,-0.000348222992633255,-0.00242255424923066,-0.00146693665193318,-0.00268108005660948,-0.00200471949394519,-0.000336191898912094,-0.00290697746332655,-0.00315498991058756,-0.00616092259875397,-0.0063018749598118,-0.00205424148641981,0.00688179183718685,0.00584533422455501,0.00541890307433098,0.00953149684538372,-0.00157292471440244,0.00119277986780275,0.00699632290865939,-0.0001088491797081,0.00254394156866654,0.00361707540207904,0.00559886928383772,0.00514507127101355,0.00792385500588706,0.004078742026179,0.00601136146414272,0.00929481784990944
0,0.00112600170776952,-0.00071588558074606,-0.00488379593449169,-0.00599654457701147,-0.00559022007018781,-0.00955337816816035,-0.00825238741670145,-0.00915289979661331,-0.00926463514163133,-0.00649709380723087,0.00122674784449791,0.00223482599720699,0.00419435154750889,0.0100086139041374,0.0110826969281025,0.0142339342781356,0.0139679436631585,0.00174519685218616,0.00420739665631063,0.00488284483606867,0.00314274818992936,0.00620086790062423,0.00675608438929345,0.00524533585450936,0.00498405370224632,0.00382774641909002,0.00576603782246033,0.0041206950613017,0.00766070349058192,0.00431769589601372,0.000204035247246018,-0.00570406230715976,-0.0128424771272444,-0.0130278153861699,-0.011528468280576,-0.012553297741934,-0.0143760714841255,-0.00882256374311914,-0.00905359680266778,-0.0104367892591833,-0.0193038349184666,-0.0168513932503429,-0.0126777821321237,-0.0192457102161305,-0.0206430603898636,-0.01853809086797,-0.0190131168087886,-0.0179792439235909,-0.0157634532248727,-0.00737359941453743
1,-0.00579584735548975,0.0037639771219919,0.00612762706497426,0.0033057151423407,0.00428482433784613,0.0058128003262693,0.00666987958764887,0.00631722462170931,0.00696651081207572,0.00535217346973826,0.00332890398875074,0.00237064543297138,0.00754593986221143,0.000819467327582432,-0.00210100810221808,-0.00457062219139299,-0.00977315847368647,-0.00903360840434865,-0.00896290987483592,-0.00944423756040661,-0.00815990788639728,-0.00325349778590503,-0.0112907888962245,-0.0100367940010343,-0.00798110403546081,-0.00906806710525974,-0.0120696260532621,-0.0077892021335833,-0.00953007489624138,-0.0113111648779639,-0.00446243653711391,-2.8758555629674e-05,0.00776547875248967,0.00249620248318423,0.00503136980342691,0.006010221980613,0.00434591132234839,0.00491215754554729,0.00653949069521121,0.00378988299945911,0.00497827211784951,0.00553437623070651,0.000880940609358402,0.0045576664600985,0.00491529704387694,0.00778395502522479,0.0054354390151018,0.000770004276202012,-0.0034848652071554,-0.00786357291201231
1,0.00571441599705631,0.00973397749963159,0.00705855547767203,0.00870417831770683,0.00467727721558984,0.00901343858035293,0.00296297371278264,0.00217670609325412,0.00542018695796271,0.00604128314788149,0.00188431822573838,-0.000139366046814106,0.00221841731510446,-0.00316987564432163,0.00107793725702165,0.00811737365119092,0.0072433858137813,0.00226985031080717,0.00369667665063976,-0.000634856092867197,0.00144345157717225,0.00214817928413426,0.00544602074018473,0.00260744585513518,0.00585965670346655,0.00804075060994315,0.00338437760221045,0.00421393343486417,0.00381030489671952,0.00429534097927548,0.00350311113838833,-0.00907523243927739,-0.0111164746897437,-0.00759217015342023,-0.0102449788968784,-0.0124784241269772,-0.0094665255754753,-0.0122314040405786,-0.0119420517552256,-0.0097969857326269,-0.0114958651037055,-0.0103254697423123,-0.0103572251931413,-0.00444277453984639,-0.00814620649016554,-0.00804336689851385,-0.00340857510513141,0.00355666665665488,0.002300266659327,0.00167912943067956
0,0.00379090147065469,0.00344950838018305,0.00442939465392726,0.00619153562603775,0.00203434177366538,0.00367133531700573,0.00361513008825096,0.00135004221941126,-0.000113272716817492,0.000752444186074846,-0.00309266155132067,-0.00766605689035392,-0.00639974429240503,-0.00744512867928374,-0.0101121775392637,-0.0106982810767152,-0.00236105711471057,0.000831992043163341,0.00655931962683517,0.0060397026647159,0.00724937783180483,0.00860225472565388,0.00871420235614895,-0.00195716071498092,0.00154922508379011,0.00286420448872588,-0.0018516476812849,-0.000978309989781292,-0.00285513942563559,-0.000944750167391235,0.0040272704209869,0.0031635786669045,0.00604943715744773,0.00996429643745984,0.00874865257201754,0.00709535570159925,0.00637077139662678,-5.3337423533287e-06,0.00100589864301435,0.000978163826710481,0.00413895156407826,0.00531953789324334,0.00971226634534405,0.00734544639004352,0.00233183162340933,0.00240191241422284,0.00247523409170342,0.0013348635768467,-0.00362978544381983,-0.00441511572758268
