"names","vals"
"Intercept",0.10702579601269
"V1",4.57549824286252
"V2",1.46913901623338
"V3",2.87475017551333
"V4",2.1124582150951
"V5",2.3684892244637
"V6",1.24155733454973
"V7",3.21827902365476
"V8",1.89660494308919
"V9",3.82526749838144
"V10",4.99166302848607
"V11",3.77432969771326
"V12",3.20985194947571
"V13",2.2250346429646
"V14",2.65230107307434
"V15",1.00481109227985
"V16",4.55243730358779
"V17",1.24590158369392
"V18",1.67799483891577
"V19",4.04281240608543
"V20",4.88101964443922
"V21",2.17573051061481
"V22",2.50454896315932
"V23",1.47057101968676
"V24",2.4040841339156
"V25",4.34340122248977
"V26",2.75647873803973
"V27",2.73285457771271
"V28",3.53721565939486
"V29",2.53110767621547
"V30",2.70101267937571
"V31",2.51674639154226
"V32",3.35297629144043
"V33",2.61251997668296
"V34",3.7584846066311
"V35",2.58730054739863
"V36",1.344960170798
"V37",2.9251925367862
"V38",4.29243826586753
"V39",2.44551564473659
"V40",4.00007986370474
"V41",3.10994941089302
"V42",2.83263906091452
"V43",4.93110323138535
"V44",1.79120864905417
"V45",1.63850953895599
"V46",2.58845603466034
"V47",2.81790538132191
"V48",1.15723423846066
"V49",1.66370257548988
"V50",2.05268374457955
"V51",1.27565814182162
"V52",4.56995247397572
"V53",1.78398963436484
"V54",3.13063757866621
"V55",1.12973901350051
"V56",2.25929573923349
"V57",2.82053302228451
"V58",2.44901445508003
"V59",1.14747756253928
"V60",4.77946581505239
"V61",1.6465892540291
"V62",2.46360143274069
"V63",1.79341285955161
"V64",4.80309376958758
"V65",3.09761542454362
"V66",2.97515902109444
"V67",4.30391714256257
"V68",3.83561508823186
"V69",1.20309155900031
"V70",1.39154123701155
"V71",3.677439969033
"V72",1.55617560259998
"V73",1.39960261620581
"V74",1.71897694002837
"V75",4.72430776525289
"V76",1.76172239892185
"V77",1.1108730584383
"V78",2.54289021994919
"V79",4.49140022788197
"V80",3.41095203068107
"V81",4.55408607143909
"V82",4.98255243711174
"V83",1.84877135977149
"V84",1.05248401500285
"V85",1.52944818604738
"V86",3.98392458539456
"V87",3.13608431443572
"V88",2.77328372839838
"V89",4.68287732359022
"V90",3.44683058746159
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
