"names","vals"
"Intercept",-0.52060796682449
"V1",3.48476292192936
"V2",3.41866431757808
"V3",1.47071328293532
"V4",2.81795748043805
"V5",3.80440290924162
"V6",4.86873295065016
"V7",4.2148770717904
"V8",4.94254280999303
"V9",4.76212752237916
"V10",1.16470016073436
"V11",3.66403714567423
"V12",3.91848124936223
"V13",2.89939167536795
"V14",3.77769166883081
"V15",1.9884614860639
"V16",3.72113492153585
"V17",1.57589603587985
"V18",2.21780936978757
"V19",1.15767629723996
"V20",3.60743178613484
"V21",4.99236972536892
"V22",2.34143448155373
"V23",4.71519805211574
"V24",2.32739927712828
"V25",1.87256736587733
"V26",1.00701762828976
"V27",2.39613567758352
"V28",2.0071533517912
"V29",3.84123279992491
"V30",4.45554544962943
"V31",4.29365460947156
"V32",4.84342227689922
"V33",2.54264448303729
"V34",1.28030017856508
"V35",1.09175258409232
"V36",2.66270479466766
"V37",1.44746152777225
"V38",3.89246639609337
"V39",3.41537824459374
"V40",4.49853363540024
"V41",3.42372361477464
"V42",3.36179278418422
"V43",4.0983342397958
"V44",3.88807858899236
"V45",2.86958093568683
"V46",1.00520086474717
"V47",2.19599945936352
"V48",1.98005312494934
"V49",1.88200669456273
"V50",4.84277752414346
"V51",2.36463498696685
"V52",1.42991202417761
"V53",4.11746002733707
"V54",1.02625188603997
"V55",4.92362216860056
"V56",3.16285299137235
"V57",1.77780038490891
"V58",1.8108480554074
"V59",4.14153023343533
"V60",3.94125950615853
"V61",1.70778092462569
"V62",3.61254123691469
"V63",2.44946551881731
"V64",1.42731310520321
"V65",2.15111896302551
"V66",3.93049580138177
"V67",1.9163695788011
"V68",2.66823858954012
"V69",4.0153849599883
"V70",3.01129378564656
"V71",3.13670569937676
"V72",3.20440884586424
"V73",1.36241225618869
"V74",2.04718064703047
"V75",4.77079569641501
"V76",4.16788762900978
"V77",4.75177217461169
"V78",1.10305471997708
"V79",4.49233019724488
"V80",2.30559838749468
"V81",3.54896688368171
"V82",3.4517465904355
"V83",1.0809016963467
"V84",2.5401709722355
"V85",4.71010069642216
"V86",3.43644268531352
"V87",4.75898942630738
"V88",4.80993087030947
"V89",3.65319751575589
"V90",3.94010928738862
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
