"names","vals"
"Intercept",0.480219564544439
"V1",1.76464820187539
"V2",4.62114961259067
"V3",1.39638103730977
"V4",3.85821154806763
"V5",3.61068516224623
"V6",1.47602119669318
"V7",4.32715428806841
"V8",1.56913646776229
"V9",4.25382673554122
"V10",2.60790681652725
"V11",4.3915485329926
"V12",1.22181841544807
"V13",4.44967397022992
"V14",1.60554214380682
"V15",3.56843136250973
"V16",3.39646744448692
"V17",1.83202726580203
"V18",2.38499927241355
"V19",1.8588037956506
"V20",1.36712262965739
"V21",3.21746497135609
"V22",1.93838880490512
"V23",4.81055885087699
"V24",1.87774286512285
"V25",1.74734634999186
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
