"names","vals"
"Intercept",-1.77308110185505
"V1",1.00560914352536
"V2",2.36272884346545
"V3",4.72187125869095
"V4",2.60918352566659
"V5",3.97081684879959
"V6",4.6144427312538
"V7",2.15801955386996
"V8",2.62001794762909
"V9",4.70197508204728
"V10",2.96654109936208
"V11",3.6496954197064
"V12",1.6079826746136
"V13",4.69656758382916
"V14",4.91972578782588
"V15",1.93583658803254
"V16",1.0896632084623
"V17",3.8067670064047
"V18",4.03673707600683
"V19",4.20522153284401
"V20",1.42665893025696
"V21",4.8524633795023
"V22",2.11149003729224
"V23",3.77697834931314
"V24",1.76683743763715
"V25",1.70423994399607
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
