"names","vals"
"Intercept",3.25908220035756
"V1",3.83542716968805
"V2",2.42732636351138
"V3",2.75380338635296
"V4",4.59805703442544
"V5",1.6257881205529
"V6",3.81290083285421
"V7",2.45405476540327
"V8",2.97796572186053
"V9",2.11429369542748
"V10",3.76835253275931
"V11",1.46667575463653
"V12",3.85708164051175
"V13",3.63861302472651
"V14",3.43899688497186
"V15",4.46183008886874
"V16",3.7614976502955
"V17",2.89224909804761
"V18",4.31136277038604
"V19",1.34702237509191
"V20",3.12848646752536
"V21",2.95048860367388
"V22",4.16654477827251
"V23",1.28864613734186
"V24",1.20379076618701
"V25",4.63288570847362
"V26",2.97468162328005
"V27",4.55740557331592
"V28",1.07870168983936
"V29",1.32421791087836
"V30",4.66434221994132
"V31",3.92924428917468
"V32",2.77960790321231
"V33",3.12420939654112
"V34",2.14504682086408
"V35",1.37945628352463
"V36",2.01984568033367
"V37",1.80780726112425
"V38",3.71566678676754
"V39",1.75992600619793
"V40",4.2426149295643
"V41",4.4480371940881
"V42",1.84317080955952
"V43",4.27799121569842
"V44",4.23443635180593
"V45",1.38970840815455
"V46",3.16779080871493
"V47",2.81734848860651
"V48",4.37884815782309
"V49",4.43124994169921
"V50",1.83016104437411
"V51",0
"V52",0
"V53",0
"V54",0
"V55",0
"V56",0
"V57",0
"V58",0
"V59",0
"V60",0
"V61",0
"V62",0
"V63",0
"V64",0
"V65",0
"V66",0
"V67",0
"V68",0
"V69",0
"V70",0
"V71",0
"V72",0
"V73",0
"V74",0
"V75",0
"V76",0
"V77",0
"V78",0
"V79",0
"V80",0
"V81",0
"V82",0
"V83",0
"V84",0
"V85",0
"V86",0
"V87",0
"V88",0
"V89",0
"V90",0
"V91",0
"V92",0
"V93",0
"V94",0
"V95",0
"V96",0
"V97",0
"V98",0
"V99",0
"V100",0
