"y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0.0271058153173896,0.0016783542236233,0.0122649232444795,-0.0220345599855977,-0.00566375665488914,-0.0104837380051448,-0.00528496323833437,-0.0279773500355715,-0.0145700047249376,0.00516568469972267,0.0173503820844366,0.0120116508077397,0.0131589872442866,0.0264128307953901,0.0253072499791886,0.00031618094679714,0.00397344705514598,0.00568935978706704,0.00626292036174118,-0.00479524470805854,-0.0159241573313107,-0.0101884864817582,-0.0038262010110377,-0.00578456632792329,-0.0159220403497277,-0.0138927898904116,-0.0271392385582705,-0.00642458636835007,-0.0190722529260291,-0.01532697077978,-0.0104735186080953,0.00111156782462293,0.00873825971317814,0.00813424458809621,0.0171658060140741,0.0281141845227584,0.0515476399326018,0.0299821710313022,0.0148763708196152,0.0288322384467418,0.042177573725747,0.0212868993037305,0.0323470958693867,0.0431485368348702,0.024395015649789,0.00590736391787212,0.00510880014702872,-0.00176126559715938,-0.0189430428296833,-0.0133331900621579,0.00622713218749742,-0.00691297481634097,-0.0344690864210675,0.00010067239378721,0.0125050046292421,0.0235628524162158,0.00356100833356557,0.0053251909850461,-0.00461758709859629,-0.0198971373621246,0.00276727976345459,-0.0131300298996576,0.00108372606532839,-0.0271218235647975,-0.0164108088686527,0.00215139852082306,0.0144012786087328,-0.00545515120116453,0.0065358793517075,-0.018659228701779,-0.0318235811285175,-0.0200115296216137,-0.00671901866383855,-0.0123173538378356,0.00753438249596333,-0.0185915189841936,-0.0158243207902932,-0.0187249010658382,0.00419873403927456,0.0174530901967652,-0.0141699182902326,-0.0236942594832368,-0.0111738847956393,-0.0032961911671415,-0.0124986803822363,-0.00748782553121544,0.000254243444412597,0.00182719585183825,-0.00071681689381205,-0.00243804662060481,0.00949725234510833,-0.00224870844995178,0.0169071522290208,0.0211537601094544,0.0317830460177147,0.0302873042704897,0.036249913963782,0.0337313807370869,0.00647162623416438,0.0205244436649186
1,0.010804137339789,-0.00566951442735481,0.0119298143251379,-0.00656836077749107,0.00623098394802769,0.00139253896415861,0.00826602102576905,0.00613668864451023,0.00873300901596937,0.00868639995973306,0.00448349683414887,-0.0220597887606465,-0.00156547486982189,-0.00448472365960908,0.00401301098661602,-0.0144459755173714,-0.0158228466863463,-0.0118182252178666,-0.00316919677748409,-0.0111614309143842,-0.00580065409780565,-0.0170088984352208,0.0271505028126884,0.0230692768231074,0.0229300914061404,0.0109940798275491,-0.0044039576781508,-0.0104898054714251,0.0034030982363845,0.0140639569968123,0.0227336907368658,0.0286636489178384,0.0132580326295876,-0.0123470386318792,-0.0175151236197072,0.00157324306065379,0.0031200026650336,0.0106856436211451,1.79408670176206e-05,-0.0118703626209932,-0.000385685696165047,-0.0286255289054333,-0.00435855526923396,0.000364583679613572,0.0103621732625942,0.00083168909281863,-0.00354935207598357,-0.0179988972214044,0.0061416974842919,0.00301565536679018,-0.00764083385156404,0.0169667223751199,-0.00625921894651771,0.0109689029160219,0.00680449757566339,0.0210411567777355,-0.0147353082906681,-0.0154064054573158,0.00854147554925189,0.0427370982887458,0.0495710274692696,0.038171134637632,0.0200213042810307,-0.0200612165524782,-0.0116962343963045,-0.00051789447222152,0.0078318336307829,0.0312545666544172,0.0132545505979491,0.0220863210754364,-0.0036445933215517,0.0157683221650654,-0.00481701581503329,-0.0306611430203154,0.0223181336748634,0.00257186522423009,0.00290699189465917,0.0012757266214213,0.0168391603508166,-0.00705748483243689,-0.00441879521117897,0.0153123132913753,0.0039373191265569,0.00348348403833915,-0.0225680614925574,-0.00746185700013784,0.00273895721237284,0.00405109240311368,0.00490208107612246,0.00149996103982233,-0.0169271973101313,0.0132319543277219,0.00547321182864867,0.021343231379903,0.010891601676961,0.0153532256439992,-0.00282692488687844,-0.00204125756890612,-0.0115733591070931,-0.00934320945061442
0,-0.0268484016585241,-0.0100297422296003,0.0047532067414509,-0.010271954451543,0.0017287315674329,0.010794321644807,-0.00958009641559806,-0.00249686175027054,-0.00547726420263568,-0.00431015362659761,0.00102941434239887,0.00217566531744409,0.00492594293209179,-0.021823513734365,0.00772842838411829,-0.0173642292657346,0.000724044995527911,-0.0100176244790149,0.0176522531177039,0.0214345106832435,0.0034744649712674,0.0125905198438635,-0.00372494424652632,0.00271973567407482,-0.00586476927535775,-0.0247550481880681,-0.0440440399803287,-0.0116891846919421,-0.0314786591800046,0.00865934506481639,-0.000816505124817303,0.00265003950499288,0.0100045281145515,0.0214139034930374,0.0205084214891473,0.0359311536840573,0.0365499128695256,0.0389740342379421,0.0208327281090856,-0.00129654002524184,0.0142167686753009,0.00049703344516494,-0.0131644774565805,-0.0278804052994526,-0.00844239109719673,-0.0153535605380463,0.0141365363291555,0.013135084439541,0.00448340532401456,1.84325790747381e-05,-0.00723994862055067,-0.0319926766825897,-0.0111751480621399,0.0102007370954412,0.0103178773091597,0.0294125007350015,0.00724230387364076,0.00426104632252726,-0.02879766140994,-0.00757011684922087,0.0125050900669708,0.00922661709875815,0.0194544118711868,0.0172734220889732,0.00501536508530185,0.01276025054766,-0.0158282254297288,-0.00560929417302057,0.0133607741813676,-0.014364748989232,-0.017437676194602,-0.0178759261987492,0.0105918146761868,-0.00128683423181535,0.0112066683845416,-0.00778009944131334,-0.0146824877485255,-0.0107907737482373,-0.0207727783161062,0.0127049145888983,-0.00393853333127839,-0.00071650431072703,0.00478798544110568,-0.0109092088492936,4.27890033938427e-05,-0.0176428538013787,-0.00435258072419976,0.00256853866579385,0.0206260477040655,0.0146117493042044,0.00526939768431497,0.01866467367857,-0.0175777296413013,-0.000838830302845273,0.0126251993794107,-0.004737531457079,-0.00641349537804247,0.000978427926387166,-0.00101123720384198,0.0190111633410088
0,-0.0160698523722195,-0.0111979554583106,0.0094585223335921,0.0202869493286282,0.0209029585218312,-0.00921038540943841,-0.00676375853879057,-0.0148964113171091,0.0118348411026146,0.0134997902572772,0.00233638360625668,-0.0173454355001984,-0.00337412245363507,-0.0135979032462362,0.0104055718639996,0.010053857656499,0.00494609252789679,-0.00391579785335766,0.0201076203072797,0.0193174831385385,0.0283505218181728,0.0122292190972702,0.0185009129745782,-0.000718044067610768,-0.00383186141033821,0.00377820654589082,0.00849750159763087,-0.00215497958080747,-0.0121443379587575,-0.000823135695624998,0.0101019734656192,0.00713413213387055,0.0245032443906381,0.0232002925661552,0.0216326901432272,0.0196480442661488,0.00370110809612515,-0.00314154316266902,-0.00613319336895216,0.0129705376492777,0.0234996139024191,0.0172245046805831,-0.00822911555213369,0.00534435199816455,-0.00231589953157801,0.0257361951424042,0.000656704774333057,-0.0235866758671111,-0.0129986625625908,-0.0168171298800272,-0.0428568827570334,-0.0492042247052017,-0.0402738299795124,-0.0206478971043388,-0.00306603210862746,0.00104853939810012,0.00213857768307117,-0.00541191234896895,0.00221731953894491,-0.00837197257395647,-0.0106341475326414,-0.00364279967161328,-0.000609200500041705,0.0108390589010286,-0.0153674800122906,0.0147903913054221,0.0232827835945311,0.00773074040509564,0.00280280892935137,-0.00700025658378443,-0.00170696996987983,-0.0283442010870529,-0.0175359355652145,0.00120070155100023,-0.00299095759551099,-0.0166113067063596,0.0022579644778685,0.00767646511659227,0.0210382948995154,0.019790166420884,0.0267845128248584,0.0370856502119935,0.0265028490368694,-0.0040645666357824,-0.00415345114101423,-0.0188952973472184,0.00147602743703205,-0.00310931638894941,-0.0107096783317816,0.00647428176522418,0.00972189912742659,0.00793752906727044,0.0104713243987915,-0.00122026133539143,-0.00468984780095128,-0.0181372336221715,0.0264468222885942,0.0291482012436961,0.0148590533231017,-0.0158067503531519
0,-0.00304928090894504,-0.0141645112585238,-0.00598031656072617,0.00424909863604035,-0.00197975225160863,-0.00116535537564158,-0.0119482005467989,-0.0120140992697787,-0.0282632500747356,-0.0270612954492747,-0.0298756611208532,0.00161362718437898,0.0102003610551591,0.00488748580187415,0.0127429082837038,-0.016296670438643,-0.0070787964212443,-0.0144473697847509,0.00333204934772189,0.000977542280471579,0.00553733235805229,-0.0137423711716502,0.00164803786444297,-0.0317919775915026,-0.0229523438962026,-0.0108621100475042,-0.00330888805031637,0.0249184702329955,0.00983993647921248,-0.0103709185792312,-0.0127105411844745,0.000669827716302787,-0.0311850259483794,-0.0167626675585751,-0.0175867768340219,0.00894066202215465,0.0184007277377334,0.0255704904703878,0.000987064747944283,-0.0018093035029318,0.00778957438104155,0.0197366762855044,0.00826834556182357,-0.0132282683876449,0.00969190683156971,0.0202797492694522,0.0113706490092773,0.00818839467840664,-0.00369412397443853,-0.00222343863325493,-0.00744059794718669,-0.0252842650888543,-0.0246671221589427,-0.0549045787838707,-0.0399047169612591,-0.00362560216387145,-0.024395718958822,0.022016515211314,0.00289201763411598,-0.00373770074139459,0.0164060936456741,0.0257463562803831,0.00873192966641597,0.0031062498256856,0.0104503095902638,-0.0183202772890951,-0.0209410096120412,-0.0172568539915171,-0.0318465165012817,-0.0169955209125112,-0.0164397256825906,0.00672212227130587,0.00281106655052755,0.0106729422657493,-0.0110906503215354,0.018587377767403,-0.00998736760751059,-0.00725368291800785,0.0227304488839041,-0.0240152117151246,0.0017485568467921,0.0139713632281921,-0.00303836146486521,0.0234135453737565,0.0141805806990959,0.0108234775973551,0.021385122510864,0.029891880815683,0.0201083273475942,0.00908672368786478,0.0170831085783234,0.039739001377322,0.0184074406877089,0.00644080116393604,0.0169191287118201,0.0151482091120622,-0.000185376388704139,0.013425076283461,1.8027144357478e-07,0.0118956834113356
1,0.00955279635498342,0.00113068478388535,0.00960724544544945,-0.0189350511397305,0.00840149493425909,0.0148311392828723,0.0364158188997475,0.00323646351833127,0.0212921792996563,0.00388397161469756,0.0237139722467035,0.0104579597916802,0.00426536968102263,-0.0198999226178773,-0.00681991929029329,-0.00604123728261133,0.0143359223480426,0.019227460744223,0.0219693575520796,0.0116892957261265,0.0133526393141345,-0.00222471817552766,0.00642789511481175,0.00131492860275658,-0.0209473775157592,-0.0102132471323097,-0.00461494804415334,-0.00212679950756745,-0.0198335822681743,-0.00105596423306451,0.0206022550591853,-0.00308990614964505,0.0361442952624679,0.0189806719388112,0.0142947675042402,0.00724149558812476,0.023276827313085,0.0146666910832227,-0.0258764617820108,-0.0139600486557503,0.00562122012761358,-0.00164419717068941,-0.0117537443888236,-0.0200184253084495,-0.010574904470499,-0.00270034524082635,0.0073554641809437,0.0314801353362988,-0.00715310484668244,0.00559348438013074,-0.00153394942204878,-0.014599540037975,-0.0264533223522963,0.0121214820706689,-0.00982497809687809,0.00960579864554599,0.00325941632491388,-0.00979138728133902,-0.0120317926657638,-0.00101034624171106,0.00362143332430829,0.00321799372533006,-0.00700213656065122,-0.0193891360440009,0.00641619090267632,0.010795080481296,0.018758495173454,0.0130197187967639,0.00295288996455541,-0.0127512828747752,0.00280838474936911,-0.00904852305702748,0.0064150521207023,0.00901560364952726,0.00156981734629324,-0.00222436049625356,0.00604480377640943,0.00380941759938674,0.0224423920920491,0.0235296979220493,0.0102988598708031,0.0276642906076205,0.0301799246473141,0.0285652098093321,0.0218041759191624,0.00497300314403418,-0.00260654231518527,0.000281546367532942,0.0157024700832085,0.0357188370811708,0.00285740647219756,0.016288728365115,0.0107659028641839,0.000638956860278941,-0.00296691662297963,-0.008838030746915,0.0193388341710819,0.0148990951568067,-0.00282269846489954,0.0106395779100791
0,-0.010296492878741,-0.00618307120555025,0.00362463941638071,4.55472085360285e-05,-0.0107263628440678,-0.0150357908442143,-0.00722271327353051,0.0402724806682654,0.0089778928818381,-0.0315997395398867,-0.00797052853556765,0.010478649301718,-0.00854777338099636,0.00344506721078704,-0.00624940569140749,-0.0201196021148139,-0.00979823932201837,0.00547832564740341,-0.00240043781123529,-0.0150166041298377,-0.0119477852093202,0.0074203492390865,-0.00539218974528028,-0.0255009322019799,-0.011859161723307,-0.00793593607434772,-0.0127518060768528,0.00373190321964628,-0.0111456691128025,-0.0106566350743537,0.0125526703539956,-0.00847285994391513,-0.0035020399527058,0.00766286370014557,-0.0269898071744143,0.00338796778359101,-0.00625640263515451,-0.000838124941365764,-0.0207470199823288,-0.0101011921703094,-0.000604328632680146,-0.0112046447609653,0.0187349707504524,0.00934698408662062,0.02886114784329,0.0199207207586993,-0.002036819794319,0.00597053533687102,0.0232056989471951,0.00910339660689874,-0.00403731125050152,0.0112834628122866,0.0166168798774127,0.00244514913128024,-0.00472709505832302,-0.000436805577652079,-0.0147590227197009,-0.00702508811969777,-0.0222917046898832,-0.0201957291160075,0.00604804815069252,-0.0143207923270335,-0.0049752188018384,-0.0175160052926165,-0.00864845742477767,0.00207462428379241,-0.0127040848791069,0.00448818242207378,-0.00627322564700256,-0.0122509771428822,0.00679597085110633,0.008122803121215,-0.0121031115971547,0.0230240421538321,0.0374447329852125,0.0208015547623671,0.00967348913088274,0.00871003801590166,0.0136688211573774,0.0238268580494975,-0.0113870529952248,0.0107482217944893,0.0220008218762011,-0.00558429309088626,0.0107348712233473,0.0260018070922892,0.0238218210242036,0.0214576566359717,0.0204928789389455,0.02067905245751,0.0209882845110454,0.00296839791882867,0.0247699446632293,-0.00808419536659175,-0.0223136586107984,-0.0328538338541898,-0.00801059743908301,-0.0107546535753548,-0.00729340726722011,-0.00458009454050659
1,0.0298036240372076,0.027115194499094,0.0290577092697248,-0.0129487657538291,-0.00373103547515535,-0.00201276091439519,-0.00922385187879901,0.0152214535946873,-0.00296239401736202,-0.0149727561722402,0.00959755450300262,0.000628271857566572,-0.00399831965514782,-0.0207732263953407,0.00528216824279779,0.00405519009185914,0.00990379880903985,0.0146956013493453,0.00140746754724462,-0.00923553687257799,0.000965860406191402,-0.00559779818962196,-0.0126803867849835,0.0119111542563753,-0.00432361878869037,-0.00279754987148074,0.00856943693506722,-0.00119978158242857,0.00810749766371464,-0.0112777702432273,-0.0149595030837853,0.00319195098457794,0.00595613706448554,0.0187378502672938,0.0194526461005899,0.0293458796589561,0.0274684687794954,0.0195516670603507,0.02705215271712,0.0265621767339977,0.0106886829649646,-0.0314321486772539,-0.00999074578690516,0.0176063275044769,0.0192027433674486,0.0286757918620059,-0.00782153448222699,-0.00156793204879587,0.00104953175022645,0.0244974175462749,0.0237247131368581,0.0260707203381702,0.00490245960838015,0.0314295595533215,0.0195889291363749,0.0263894808690442,-0.011173465332641,-0.0140092722103911,-0.0017338351457319,-0.00610277212581289,-0.0261950902188426,-0.00133395898922456,0.00584345264811202,-0.00558966316637387,0.0092340643591993,-0.00902761315559703,-0.00334815380316384,0.0313897966841792,0.0197405691066179,-0.00435945751938638,-0.00806657787117595,-0.00246904870848416,0.0195649245962955,0.0241892493863912,0.0159189426321626,0.00904558863434327,-0.0176245828782446,-0.032153220289282,-0.0188829935858137,0.0158276680654113,0.0144735656884122,-0.0273791264325616,-0.0407036508567603,0.00112229286441204,-0.0109224731253155,-0.0038808406079153,0.00885239950021749,0.00958924446104605,0.00752215746158154,0.00989817897696804,0.00364551018088048,-0.005559284841092,-0.0078271991502782,-0.0138766076313629,-0.00955984314040506,-0.0341442885221639,-0.0287445033710727,-0.0183127343875924,-0.0131142578352066,-0.0136305580422859
1,-0.00454280027896886,0.0278091317493591,0.0152945517815737,0.0151572322695469,-0.000257709416020269,0.00190331102191642,-0.00265955103968382,0.00619101516986734,-0.00473989869451625,-0.0209897265713795,-0.0222045458679903,0.0169604511922346,0.0271093597317764,0.0111329659928998,-0.00854879184435338,-0.0125289559955872,-0.00165506943849869,0.00354952692865184,0.0103477267078446,0.00574501903757518,0.0273980582962655,0.00353768120357793,-0.013411353784371,-0.0272943821953185,-0.0110458604032205,-0.0321998932578402,-0.0174021711516398,-0.00315899457667459,0.00267831495687315,-0.00247252161390593,-0.00946262698306528,0.0242679156502453,0.0231311950842019,0.00301742367598197,-0.00660549457921844,0.00914849773832301,0.0326575144123731,-0.00215251354604015,0.0165621371059411,0.0162635073997046,0.0156469002861234,0.0249963988696176,0.0170186507655298,0.0225013378092477,0.0380767008007765,0.0253520570427788,0.0324795494571924,-0.00174954511848306,-0.00290421820820094,0.00957089722597135,-0.0197265139279996,-0.0104857951291687,-0.00857103035357512,-0.00560444258597303,0.00409354797971393,-0.0106757949290753,-0.00665898123063026,-0.00655382104482038,-0.00665234430543274,0.00556770183315593,-0.00222871846672167,-0.0147289516974645,0.00630407800670291,-0.0163870500390356,0.00166032932351662,-0.0152043758669145,-0.0296188186788039,-0.00757623934390039,-0.036468934554528,-0.027646974423745,0.00253841040482319,-0.00350914821747967,0.0101608112745072,0.010553541606154,0.00593545937179927,0.00098688547843328,0.000510050860066008,-0.00553333962023868,-0.00351977533531,0.00532448334784368,0.00820860009785934,0.010578662806985,-0.00343669389607546,5.53828017436301e-05,-0.00299402962855689,0.0174265077641475,0.00565605023906531,0.0124750830276504,0.000938702383286088,0.0331989044203713,0.0216682665016137,0.00869476604661311,0.001795416375718,0.0266226704803285,0.0378189869223569,-0.00478631806685586,-0.0104289226651578,-0.0122483683307542,-0.0262248418323868,-0.0149744264203435
1,-0.00990459489506147,-0.00565493881218012,-0.00376194622776826,0.0284500608986011,0.0196511526706767,0.000907608716549335,0.00710990018787653,0.00352051859096966,0.0104015917340426,-0.0237726521376347,-0.0213845193521171,-0.00621198344851024,0.00497117451590799,-0.0147702240562996,0.0118233911153814,0.0102146826806912,-0.0014422705144783,0.0120512018385331,0.00662826195534563,-0.00913951971919333,-0.0210333081074061,-0.00442687835473938,0.010882171952864,-0.00266462037210648,0.0117188643646861,-0.0183147302202803,-0.0145054988170716,-0.0421090724586913,-0.0245231357756741,-0.015026574980684,-0.0108043826928317,0.00677855676050054,0.00622276649159709,0.0236341414298147,0.0447344362541216,0.0314602265064143,0.00897649314734501,0.00253794591142547,0.00591301627901063,0.0103244636205189,0.00800278666690179,0.0168975478720982,-0.00169224874100409,0.00420349496109175,-0.0061660799943048,0.00451732673053729,-0.00955917941359515,0.0141912386678126,-0.0172184610987302,-0.0338508792375435,-0.00307911052575584,0.00749309184063953,-0.00308419849994332,-0.00182062565030782,-0.00949797313746136,-0.0175167237183783,-0.00415071456270171,-0.00921907224653965,-0.00309339607105358,-0.0249721036135825,-0.00816288899263812,0.0242031753577598,0.0118708136661681,0.00603335713145241,-0.0263294631170656,-0.0247463429452683,-0.017583045512497,0.00276397671536619,-0.0130289049002099,-0.0148710728668608,0.0150162820636859,0.0269631470588927,0.0181576144056443,0.0321728445491163,0.0341119030624,0.000781698840618736,-0.00239897490862874,-0.0151513858230924,0.0283168049197938,0.00541648124072392,0.00108607311621247,0.000322499139919068,-0.0364571069595298,-0.0125991397568441,0.0212661862419675,0.0125381710000536,-0.00803013578727524,0.00548519638847412,0.00678893719716815,0.0204008588227218,0.00796667114711514,0.0163168215047239,-0.0118958766202254,-0.0114792526282875,0.00840001781682647,0.00496380332708797,0.0150158923277344,-0.0113846528642227,0.00310748651917068,-0.0030605533285182
