"names","vals"
"Intercept",0.583307605410183
"V1",2.41026560775936
"V2",2.93391313962638
"V3",1.38697644788772
"V4",4.79578078910708
"V5",3.5506565188989
"V6",1.2822697237134
"V7",2.692407714203
"V8",3.10727761127055
"V9",1.47525232098997
"V10",2.61921010073274
"V11",3.08317732252181
"V12",1.53560156840831
"V13",4.4174571223557
"V14",3.63794848043472
"V15",3.35515978373587
"V16",3.45190700888634
"V17",2.17653380054981
"V18",2.05902890954167
"V19",3.78920637257397
"V20",3.15630726143718
"V21",3.69332456868142
"V22",1.01387653965503
"V23",1.48466280568391
"V24",1.93632135074586
"V25",1.56070908810943
"V26",0
"V27",0
"V28",0
"V29",0
"V30",0
"V31",0
"V32",0
"V33",0
"V34",0
"V35",0
"V36",0
"V37",0
"V38",0
"V39",0
"V40",0
"V41",0
"V42",0
"V43",0
"V44",0
"V45",0
"V46",0
"V47",0
"V48",0
"V49",0
"V50",0
