"names","vals"
"Intercept",-14.7306846960036
"y",0.529313265345991
"V1",0.87650981801562
"V2",0.800825476413593
"V3",0.42712154914625
"V4",0.0142442067153752
"V5",0.863166447728872
"V6",0.93536682263948
"V7",0.657710360595956
"V8",0.0255274879746139
"V9",0.56359605374746
"V10",1.23459327151068
"V11",2.97804359230213
"V12",2.63746731332503
"V13",4.03494262020104
"V14",2.68620828283019
"V15",3.43152235960588
"V16",1.88800306990743
"V17",4.70443525933661
"V18",0.27145848958753
"V19",1.42798822955228
