"names","vals"
"Intercept",-85.1300983198592
"y",0.896788974059746
"V1",0.990829895716161
"V2",0.758081246865913
"V3",0.139305230230093
"V4",0.478738425765187
"V5",0.373256786726415
"V6",0.245585403870791
"V7",0.753070335602388
"V8",0.0119439002592117
"V9",0.540584951173514
"V10",0.92268800502643
"V11",0.601398532278836
"V12",0.3386096409522
"V13",0.646835996070877
"V14",0.061024863505736
"V15",0.449300543172285
"V16",0.983935295604169
"V17",0.340763895772398
"V18",0.688729941379279
"V19",0.261586132226512
"V20",0.180996686220169
"V21",0.0233475246932358
"V22",0.629380014026538
"V23",0.230741064762697
"V24",0.148344591958448
"V25",0.944068268174306
"V26",0.555722730234265
"V27",0.866523430915549
"V28",0.0814223282504827
"V29",0.957189525943249
"V30",0.101076543331146
"V31",0.213440976804122
"V32",0.608868584735319
"V33",0.84851460927166
"V34",0.899710370460525
"V35",0.768601829418913
"V36",0.687337420647964
"V37",0.474238725146279
"V38",0.560601075412706
"V39",0.881004418246448
"V40",0.475165180163458
"V41",0.0167899944353849
"V42",0.327859421959147
"V43",0.131106661399826
"V44",0.0220371705945581
"V45",0.961703169392422
"V46",0.426068848697469
"V47",0.472518601687625
"V48",0.348358498420566
"V49",0.428108461201191
"V50",1.36013036593795
"V51",1.00379735114984
"V52",3.69092331035063
"V53",2.76589224115014
"V54",1.68218527687714
"V55",2.7748475887347
"V56",4.04564084718004
"V57",3.95288332831115
"V58",4.07115604844876
"V59",4.7343421028927
"V60",1.11652322812006
"V61",1.47200320614502
"V62",1.00944939185865
"V63",0.0596955220680684
"V64",1.01546678459272
"V65",0.655441562412307
"V66",4.02710352442227
"V67",2.04345114878379
"V68",3.96052366471849
"V69",3.53118510101922
"V70",0.399788276990876
"V71",4.67358008958399
"V72",3.99305925006047
"V73",4.35449073091149
"V74",2.97918291180395
"V75",4.48187302565202
"V76",3.97511259070598
"V77",4.60758223896846
"V78",4.76653300691396
"V79",3.99327714229003
"V80",3.28950270428322
"V81",4.53414565767162
"V82",4.87004571245052
"V83",1.7661840619985
"V84",3.49588843877427
"V85",3.20700650336221
"V86",1.08867741306312
"V87",1.69267854653299
"V88",0.939380489289761
"V89",0.855936312582344
"V90",3.46559640020132
"V91",0.839175982400775
"V92",4.22163502429612
"V93",2.01906307251193
"V94",4.41361417761073
"V95",0.585697073256597
"V96",3.39679145137779
"V97",1.37144698994234
"V98",4.20948257320561
"V99",2.90715884766541
