"names","vals"
"Intercept",-72.5323856480296
"y",0.0196343378629535
"V1",0.183530015405267
"V2",0.0189939462579787
"V3",0.105816721683368
"V4",0.472738499287516
"V5",0.18463790602982
"V6",0.623792355647311
"V7",0.425056074978784
"V8",0.62273906217888
"V9",0.798166920430958
"V10",0.00184265966527164
"V11",0.883403487037867
"V12",0.673334071412683
"V13",0.626104620750993
"V14",0.299542140448466
"V15",0.992575001670048
"V16",0.229164407588542
"V17",0.504406481981277
"V18",0.805610306328163
"V19",0.60308405244723
"V20",0.868811764055863
"V21",0.378843552898616
"V22",0.662322501419112
"V23",0.75609578914009
"V24",0.815424873260781
"V25",0.613401354989037
"V26",0.188007542164996
"V27",0.175337356748059
"V28",0.464324085041881
"V29",0.284548950847238
"V30",0.716326737310737
"V31",0.0897779350634664
"V32",0.903617947828025
"V33",0.553895563120022
"V34",0.416015258990228
"V35",0.072940128389746
"V36",0.191664296202362
"V37",0.0521069082897156
"V38",0.502720304997638
"V39",0.80411878740415
"V40",0.739744582446292
"V41",0.100311423651874
"V42",0.40381184918806
"V43",0.917189714731649
"V44",0.600619785953313
"V45",0.537692145444453
"V46",0.168520050821826
"V47",0.273090254049748
"V48",0.732995318714529
"V49",0.269727758597583
"V50",4.20396039960906
"V51",1.46510607330129
"V52",2.18978797784075
"V53",1.07002564473078
"V54",4.96825388516299
"V55",2.21371739404276
"V56",4.27748846122995
"V57",3.56510596699081
"V58",1.18323708651587
"V59",4.29970390396193
"V60",0.155223313486204
"V61",1.06796512845904
"V62",3.89929231605493
"V63",2.43277592468075
"V64",4.22071589156985
"V65",4.79080858291127
"V66",1.22254046378657
"V67",4.57134740194306
"V68",3.65325372084044
"V69",4.31573765701614
"V70",3.78261595382355
"V71",2.17284699436277
"V72",1.7869451653678
"V73",4.26749579724856
"V74",2.6839288440533
"V75",0.613200149964541
"V76",2.90044523426332
"V77",2.31310511706397
"V78",2.32809960725717
"V79",2.79156366246752
"V80",0.588180022314191
"V81",0.872078622924164
"V82",0.795248546637595
"V83",3.13102549291216
"V84",1.28470416297205
"V85",4.77307665511034
"V86",2.6012275996618
"V87",4.45958714117296
"V88",2.56875578896143
"V89",3.08718205895275
"V90",2.75593959493563
"V91",2.65557374921627
"V92",1.25136642251164
"V93",0.372944998089224
"V94",0.377370165660977
"V95",4.0494999976363
"V96",3.91790595836937
"V97",1.08665450825356
"V98",0.161023528780788
"V99",0.716015514917672
