"names","vals"
"Intercept",-11.4466922775381
"y",0.334908946184441
"V1",0.516089516226202
"V2",0.458328652661294
"V3",0.617827089969069
"V4",0.566517520928755
"V5",0.951346215093508
"V6",0.308911091648042
"V7",0.553516677347943
"V8",0.258148024324328
"V9",0.278458002954721
"V10",1.86263174167834
"V11",0.55456401547417
"V12",3.54557426762767
"V13",4.95780044933781
"V14",0.0714239070657641
"V15",3.53256792994216
"V16",0.233992688590661
"V17",0.252195328939706
"V18",1.52796336566098
"V19",2.93217378784902
