"names","vals"
"Intercept",-89.3845919922339
"y",0.817178159719333
"V1",0.19903680915013
"V2",0.0877092152368277
"V3",0.730137602193281
"V4",0.187505115289241
"V5",0.440442828694358
"V6",0.394988787826151
"V7",0.770614231703803
"V8",0.0832653257530183
"V9",0.287302515469491
"V10",0.583225758746266
"V11",0.030759560642764
"V12",0.28454245487228
"V13",0.0161493013147265
"V14",0.904911316931248
"V15",0.309803596697748
"V16",0.533448853297159
"V17",0.822020999388769
"V18",0.877792018232867
"V19",0.547031668946147
"V20",0.392394074006006
"V21",0.141514088725671
"V22",0.605031736195087
"V23",0.0244718042667955
"V24",0.222257826011628
"V25",0.606712134322152
"V26",0.826256991596892
"V27",0.289654983207583
"V28",0.7918040829245
"V29",0.908636025385931
"V30",0.0550880015362054
"V31",0.954220473766327
"V32",0.307135991519317
"V33",0.814376978436485
"V34",0.757998433429748
"V35",0.745844585821033
"V36",0.0212714211083949
"V37",0.351768251275644
"V38",0.126521809026599
"V39",0.809203785611317
"V40",0.0463080732151866
"V41",0.208500316366553
"V42",0.624189942376688
"V43",0.861566129373387
"V44",0.386782961664721
"V45",0.397855184040964
"V46",0.758114089490846
"V47",0.577693508937955
"V48",0.831285041989759
"V49",0.0415564407594502
"V50",2.76090574683622
"V51",0.0679560052230954
"V52",2.6860757288523
"V53",4.22254349919967
"V54",4.59303623531014
"V55",3.74072281178087
"V56",1.5742985822726
"V57",1.58447904745117
"V58",4.11320782848634
"V59",1.7681730503682
"V60",4.29953103419393
"V61",4.59484225371853
"V62",1.41197079909034
"V63",4.41591528477147
"V64",3.79396270145662
"V65",4.94889700552449
"V66",4.2168875632342
"V67",4.66062710736878
"V68",2.73969925823621
"V69",0.559785992372781
"V70",1.59582497668453
"V71",1.86631188960746
"V72",0.435206753900275
"V73",0.216930389869958
"V74",0.591676994226873
"V75",1.09958207583986
"V76",2.91374339605682
"V77",4.67638539848849
"V78",3.92807267606258
"V79",4.84282715711743
"V80",4.72484217723832
"V81",4.64196427958086
"V82",3.21207360480912
"V83",1.59861120046116
"V84",4.18343138648197
"V85",2.80220758519135
"V86",2.74409657926299
"V87",4.26525502232835
"V88",0.173384323716164
"V89",4.81925796717405
"V90",4.5003881980665
"V91",1.48885643924586
"V92",3.99962179944851
"V93",0.993303805589676
"V94",3.74561473610811
"V95",0.828851597616449
"V96",3.14075290574692
"V97",2.10611582850106
"V98",4.88714236649685
"V99",2.02914548921399
