"names","vals"
"Intercept",-15.518054040012
"y",0.45861275983043
"V1",0.271923033287749
"V2",0.140348562970757
"V3",0.27563471510075
"V4",0.855516082141548
"V5",0.530677608214319
"V6",0.0946654104627669
"V7",0.299382066586986
"V8",0.338190166978166
"V9",0.12622383213602
"V10",0.636476217769086
"V11",1.57891500275582
"V12",3.88938873074949
"V13",2.6313617406413
"V14",4.38492260640487
"V15",1.99557151296176
"V16",0.890699045266956
"V17",4.86876364331692
"V18",1.97817033040337
"V19",4.47193022817373
