"names","vals"
"Intercept",-73.848072168566
"y",0.515048208413646
"V1",0.016834745882079
"V2",0.777077208505943
"V3",0.515284362481907
"V4",0.991787284612656
"V5",0.877734867390245
"V6",0.208651059772819
"V7",0.523282087175176
"V8",0.00889632734470069
"V9",0.479988338425756
"V10",0.580668625654653
"V11",0.404454896226525
"V12",0.227324425010011
"V13",0.344286052975804
"V14",0.43622434954159
"V15",0.257510639959946
"V16",0.503313598921522
"V17",0.817963447421789
"V18",0.84989743726328
"V19",0.254773107357323
"V20",0.0623484912794083
"V21",0.668797906721011
"V22",0.413171977270395
"V23",0.382552413502708
"V24",0.727617159718648
"V25",0.412137215258554
"V26",0.0229878618847579
"V27",0.0528954025357962
"V28",0.987171749118716
"V29",0.45335586857982
"V30",0.981871309690177
"V31",0.0102137771900743
"V32",0.662887173471972
"V33",0.697387916268781
"V34",0.288590634474531
"V35",0.537482580868527
"V36",0.94832524494268
"V37",0.677237032679841
"V38",0.300004936056212
"V39",0.303967799525708
"V40",0.718274583807215
"V41",0.997936669038609
"V42",0.0984031185507774
"V43",0.764963562833145
"V44",0.91800135653466
"V45",0.727874039905146
"V46",0.739850374870002
"V47",0.100685504730791
"V48",0.188196697970852
"V49",0.338287150720134
"V50",0.887134177610278
"V51",0.532058477401733
"V52",2.91960103437304
"V53",3.98987525957637
"V54",0.886345061007887
"V55",4.94125347118825
"V56",4.37777300016023
"V57",3.06225063162856
"V58",4.37774631078355
"V59",1.78669203305617
"V60",4.72676669596694
"V61",2.71724175196141
"V62",1.99930327478796
"V63",1.58502132631838
"V64",2.9145189281553
"V65",3.34693572716787
"V66",1.32023177226074
"V67",3.15381094696932
"V68",3.42623208998702
"V69",1.34073155233636
"V70",1.92463287501596
"V71",1.24521621502936
"V72",2.98932197620161
"V73",0.425907236058265
"V74",3.54951933026314
"V75",1.84309803997166
"V76",3.74533829162829
"V77",4.72380846505985
"V78",2.15929223340936
"V79",1.40913821291178
"V80",4.12560033728369
"V81",3.59438746818341
"V82",4.68888576258905
"V83",3.6489098763559
"V84",3.13988192356192
"V85",3.21598293376155
"V86",3.62428448861465
"V87",1.55913845170289
"V88",2.5928900251165
"V89",3.13981019542553
"V90",2.06809191498905
"V91",1.47710466408171
"V92",1.87254392891191
"V93",1.36051622452214
"V94",0.0705791194923222
"V95",0.41620371514
"V96",4.88982717390172
"V97",2.37539386493154
"V98",0.166692183120176
"V99",4.07056011026725
